Occupancy,P(t),Norm_P(t),P(t)-P(t+1),P(t)-P(t-1),label
0,15.08,-0.47374,0.0,15.08,4
1,36.52,-0.16758,0.0,0.0,0
0,37.6,-0.15216,0.0,0.0,4
0,60.92,0.18084,0.0,0.0,4
1,0.0,-0.68907,-37.6,-37.6,1
1,62.26,0.19997,0.0,0.0,3
0,62.8,0.20769,0.0,0.0,4
1,53.68,0.077455,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,59.85,0.16556,0.0,0.0,3
1,57.97,0.13871,0.0,0.0,0
0,57.311,0.1293,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
1,61.99,0.19612,0.0,0.0,3
0,37.33,-0.15602,0.0,0.0,4
0,62.938,0.20966,0.0,0.0,4
0,39.47,-0.12546,0.0,0.0,4
0,37.87,-0.14831,0.0,0.0,4
1,14.81,-0.47759,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
1,36.52,-0.16758,0.0,0.0,0
1,36.52,-0.16758,0.0,0.0,0
0,56.86,0.12286,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
1,52.07,0.054465,0.0,0.0,0
0,60.891,0.18043,0.0,0.0,4
1,54.352,0.087051,0.0,0.0,0
0,48.089,-0.002382,0.0,0.0,4
0,40.55,-0.11004,0.0,0.0,4
1,36.52,-0.16758,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
1,38.4,-0.14074,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
1,51.339,0.044027,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
1,42.595,-0.080834,0.0,0.0,0
0,41.921,-0.090459,0.0,0.0,4
1,36.52,-0.16758,0.0,0.0,0
0,57.97,0.13871,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
1,52.07,0.054465,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,57.218,0.12798,0.0,0.0,4
1,39.21,-0.12917,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,50.73,0.03533,0.0,0.0,4
0,14.81,-0.47759,0.0,0.0,4
1,63.07,0.21154,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
1,61.99,0.19612,0.0,0.0,3
1,37.6,-0.15216,0.0,0.0,0
1,0.0,-0.68907,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,61.99,0.19612,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,55.02,0.09659,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
0,61.19,0.18469,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
0,63.87,0.22296,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,17.141,-0.44431,0.0,0.0,0
1,61.72,0.19226,61.72,0.0,2
0,61.99,0.19612,0.0,0.0,4
0,61.46,0.18855,0.0,0.0,4
0,61.99,0.19612,61.99,0.0,2
0,61.99,0.19612,0.0,0.0,4
0,36.52,-0.16758,0.0,0.0,4
1,63.07,0.21154,0.0,0.0,3
0,60.65,0.17698,0.0,60.65,4
1,58.203,0.14204,0.0,0.0,3
1,41.718,-0.093357,0.0,0.0,0
1,37.33,-0.15602,0.0,0.0,0
1,36.26,-0.1713,0.0,0.0,0
1,54.49,0.089022,0.0,0.0,0
0,62.8,0.20769,0.0,0.0,4
1,60.12,0.16942,0.0,0.0,3
1,52.07,0.054465,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
1,59.04,0.15399,0.0,0.0,3
1,61.99,0.19612,0.0,0.0,3
1,57.79,0.13614,0.0,0.0,0
0,36.26,-0.1713,0.0,0.0,4
0,43.622,-0.066169,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
1,0.0,-0.68907,0.0,0.0,0
1,52.07,0.054465,0.0,0.0,0
0,59.58,0.1617,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,14.985,-0.47509,0.0,0.0,4
1,63.07,0.21154,0.0,0.0,3
0,39.657,-0.12279,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
0,53.028,0.068145,0.0,0.0,4
1,53.95,0.081311,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,48.134,-0.0017394,0.0,0.0,4
0,61.19,0.18469,0.0,0.0,4
1,61.72,0.19226,0.0,0.0,3
0,36.52,-0.16758,0.0,0.0,4
1,46.175,-0.029713,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,39.297,-0.12793,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
0,57.44,0.13115,0.0,0.0,4
1,36.52,-0.16758,0.0,0.0,0
0,45.664,-0.03701,0.0,0.0,4
1,49.125,0.012412,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,40.895,-0.10511,0.0,40.895,0
1,37.33,-0.15602,0.0,0.0,0
1,40.55,-0.11004,0.0,0.0,0
0,14.81,-0.47759,0.0,0.0,4
0,38.13,-0.14459,0.0,0.0,4
0,56.36,0.11572,0.0,0.0,4
0,28.637,-0.28015,0.0,0.0,4
0,15.08,-0.47374,0.0,0.0,4
0,61.445,0.18834,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
1,37.33,-0.15602,0.0,0.0,0
0,36.53,-0.16744,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
0,45.64,-0.037353,0.0,0.0,4
1,54.899,0.094862,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
0,62.26,0.19997,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,36.52,-0.16758,0.0,0.0,0
1,32.055,-0.23134,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
1,41.278,-0.09964,0.0,0.0,0
1,43.74,-0.064484,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
1,59.415,0.15935,0.0,0.0,3
1,56.36,0.11572,0.0,0.0,0
1,61.99,0.19612,0.0,61.99,3
1,51.623,0.048082,0.0,0.0,0
0,56.1,0.11201,0.0,0.0,4
0,61.73,0.19241,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,40.55,-0.11004,0.0,0.0,0
1,37.06,-0.15987,0.0,37.06,0
1,37.33,-0.15602,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,59.377,0.15881,0.0,0.0,4
0,15.08,-0.47374,0.0,0.0,4
0,15.61,-0.46617,0.0,0.0,4
0,31.239,-0.24299,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,53.95,0.081311,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
1,60.65,0.17698,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
1,51.369,0.044455,51.369,0.0,2
1,63.07,0.21154,0.0,0.0,3
0,0.0,-0.68907,-62.53,-62.53,1
1,61.99,0.19612,0.0,0.0,3
1,60.65,0.17698,0.0,0.0,3
1,60.38,0.17313,0.0,0.0,3
1,63.33,0.21525,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
0,0.0,-0.68907,0.0,0.0,0
1,41.615,-0.094828,0.0,0.0,0
1,59.58,0.1617,0.0,0.0,3
1,60.12,0.16942,0.0,60.12,3
1,62.53,0.20383,0.0,0.0,3
0,57.44,0.13115,0.0,0.0,4
1,54.379,0.087437,0.0,0.0,0
0,40.099,-0.11648,0.0,0.0,4
1,37.06,-0.15987,0.0,0.0,0
1,63.07,0.21154,0.0,0.0,3
1,53.68,0.077455,0.0,0.0,0
0,31.698,-0.23644,0.0,0.0,4
1,62.135,0.19819,0.0,0.0,3
1,63.6,0.21911,0.0,0.0,3
0,49.893,0.023378,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,61.99,0.19612,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
1,0.0,-0.68907,0.0,0.0,0
0,43.74,-0.064484,0.0,0.0,4
0,61.72,0.19226,0.0,0.0,4
0,37.87,-0.14831,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
0,15.08,-0.47374,0.0,0.0,4
1,15.08,-0.47374,0.0,0.0,0
1,39.21,-0.12917,0.0,0.0,0
1,57.769,0.13584,0.0,0.0,0
1,54.04,0.082596,0.0,0.0,0
1,42.937,-0.07595,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
0,40.094,-0.11655,0.0,0.0,4
1,39.47,-0.12546,0.0,0.0,0
0,60.078,0.16882,0.0,0.0,4
0,36.26,-0.1713,0.0,0.0,4
0,50.73,0.03533,0.0,0.0,4
0,60.027,0.16809,0.0,0.0,4
1,57.17,0.12729,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
1,37.06,-0.15987,0.0,0.0,0
1,37.33,-0.15602,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
0,44.3,-0.056487,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
0,54.487,0.088979,0.0,0.0,4
0,61.72,0.19226,0.0,0.0,4
0,45.119,-0.044792,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
0,56.097,0.11197,0.0,0.0,4
0,15.08,-0.47374,0.0,0.0,4
0,61.99,0.19612,61.99,0.0,2
1,37.33,-0.15602,0.0,0.0,0
0,37.6,-0.15216,0.0,0.0,4
0,36.52,-0.16758,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,44.3,-0.056487,0.0,0.0,0
0,49.724,0.020965,0.0,0.0,4
1,61.73,0.19241,0.0,0.0,3
1,62.53,0.20383,0.0,0.0,3
0,41.046,-0.10295,0.0,0.0,4
0,36.52,-0.16758,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,37.33,-0.15602,0.0,0.0,4
0,61.72,0.19226,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,40.92,-0.10475,0.0,0.0,4
0,37.06,-0.15987,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
1,63.33,0.21525,0.0,0.0,3
1,60.92,0.18084,0.0,0.0,3
0,60.92,0.18084,0.0,0.0,4
0,63.33,0.21525,0.0,0.0,4
1,44.84,-0.048776,0.0,0.0,0
0,0.0,-0.68907,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,61.99,0.19612,0.0,61.99,3
0,62.26,0.19997,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
0,61.99,0.19612,61.99,0.0,2
1,61.99,0.19612,0.0,0.0,3
0,37.33,-0.15602,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
1,61.858,0.19423,0.0,0.0,3
0,60.756,0.1785,0.0,0.0,4
1,52.07,0.054465,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
1,36.52,-0.16758,0.0,0.0,0
0,52.195,0.05625,0.0,0.0,4
1,63.33,0.21525,0.0,0.0,3
1,48.05,-0.0029389,0.0,0.0,0
0,63.07,0.21154,0.0,0.0,4
1,37.06,-0.15987,0.0,0.0,0
0,60.12,0.16942,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,55.649,0.10557,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
0,60.92,0.18084,0.0,0.0,4
1,15.08,-0.47374,0.0,0.0,0
1,34.647,-0.19433,0.0,0.0,0
1,14.27,-0.4853,0.0,0.0,0
1,64.14,0.22682,0.0,0.0,3
1,37.33,-0.15602,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
0,14.81,-0.47759,0.0,0.0,4
0,14.27,-0.4853,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
1,59.04,0.15399,0.0,0.0,3
0,10.879,-0.53373,0.0,0.0,4
0,59.782,0.16459,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,60.12,0.16942,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
1,60.38,0.17313,0.0,0.0,3
0,61.041,0.18257,61.041,0.0,2
1,53.68,0.077455,0.0,0.0,0
1,61.128,0.18381,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
1,36.52,-0.16758,0.0,36.52,0
1,62.8,0.20769,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
0,15.08,-0.47374,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
0,52.07,0.054465,0.0,0.0,4
0,59.85,0.16556,0.0,0.0,4
0,41.758,-0.092786,0.0,0.0,4
0,28.653,-0.27992,0.0,0.0,4
1,61.72,0.19226,0.0,0.0,3
1,60.65,0.17698,0.0,0.0,3
0,52.07,0.054465,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,15.08,-0.47374,0.0,0.0,0
0,63.33,0.21525,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
0,61.46,0.18855,0.0,0.0,4
0,14.453,-0.48269,0.0,0.0,4
1,60.92,0.18084,0.0,0.0,3
0,63.87,0.22296,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,37.33,-0.15602,0.0,0.0,0
0,55.29,0.10045,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,14.81,-0.47759,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,59.85,0.16556,0.0,0.0,4
0,59.413,0.15932,0.0,59.413,4
0,51.27,0.043041,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,40.81,-0.10632,0.0,40.81,0
1,62.26,0.19997,0.0,0.0,3
0,37.6,-0.15216,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
0,53.95,0.081311,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,25.711,-0.32193,0.0,25.711,4
1,50.567,0.033003,0.0,0.0,0
0,57.44,0.13115,0.0,0.0,4
1,58.19,0.14186,0.0,0.0,3
0,60.38,0.17313,0.0,0.0,4
0,37.06,-0.15987,0.0,0.0,4
0,15.08,-0.47374,0.0,0.0,4
0,61.72,0.19226,0.0,0.0,4
1,52.008,0.05358,0.0,0.0,0
0,59.58,0.1617,0.0,0.0,4
0,61.72,0.19226,0.0,0.0,4
0,0.0,-0.68907,-57.44,-57.44,1
1,36.93,-0.16173,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
1,55.29,0.10045,0.0,0.0,0
1,0.0,-0.68907,-62.26,-62.26,1
1,61.99,0.19612,0.0,0.0,3
1,38.13,-0.14459,0.0,0.0,0
0,38.177,-0.14392,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,14.81,-0.47759,0.0,0.0,0
0,54.659,0.091435,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,56.1,0.11201,0.0,0.0,0
0,14.01,-0.48902,0.0,14.01,4
0,61.99,0.19612,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,62.8,0.20769,0.0,0.0,3
0,37.33,-0.15602,0.0,0.0,4
1,37.6,-0.15216,0.0,0.0,0
1,61.72,0.19226,0.0,0.0,3
0,45.1,-0.045064,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
0,37.33,-0.15602,0.0,37.33,4
1,56.1,0.11201,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
0,50.847,0.037001,50.847,0.0,2
0,53.68,0.077455,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
1,62.8,0.20769,62.8,0.0,2
0,54.22,0.085166,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,52.07,0.054465,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,56.522,0.11804,0.0,0.0,4
1,0.0,-0.68907,0.0,0.0,0
1,15.08,-0.47374,15.08,0.0,2
0,52.07,0.054465,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
1,61.46,0.18855,0.0,0.0,3
1,36.52,-0.16758,0.0,0.0,0
0,62.011,0.19642,0.0,0.0,4
0,60.12,0.16942,0.0,0.0,4
1,52.07,0.054465,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
0,50.987,0.039,0.0,50.987,4
1,36.52,-0.16758,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
0,41.594,-0.095128,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,54.036,0.082539,0.0,0.0,0
0,63.33,0.21525,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,47.875,-0.0054378,0.0,0.0,0
0,63.07,0.21154,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
1,0.0,-0.68907,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,52.07,0.054465,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,0.0,-0.68907,-44.84,-44.84,1
0,37.33,-0.15602,0.0,0.0,4
0,37.87,-0.14831,0.0,37.87,4
1,59.58,0.1617,0.0,0.0,3
0,52.07,0.054465,0.0,0.0,4
0,54.847,0.09412,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
0,63.07,0.21154,0.0,63.07,4
1,47.78,-0.0067944,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
1,52.07,0.054465,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
0,37.87,-0.14831,0.0,0.0,4
0,63.07,0.21154,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
0,41.35,-0.098612,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,14.81,-0.47759,0.0,0.0,4
0,48.418,0.002316,48.418,0.0,2
1,61.99,0.19612,0.0,0.0,3
1,48.86,0.0086276,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,37.06,-0.15987,0.0,0.0,0
0,36.139,-0.17302,0.0,0.0,4
1,43.49,-0.068054,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,60.92,0.18084,60.92,0.0,2
0,62.26,0.19997,0.0,0.0,4
1,56.852,0.12275,0.0,0.0,0
1,37.33,-0.15602,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
0,37.6,-0.15216,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,62.26,0.19997,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,43.721,-0.064755,0.0,0.0,4
1,36.26,-0.1713,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,27.606,-0.29487,0.0,0.0,4
1,61.72,0.19226,0.0,0.0,3
0,36.52,-0.16758,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,37.6,-0.15216,0.0,0.0,4
0,52.07,0.054465,0.0,0.0,4
1,48.487,0.0033013,0.0,0.0,0
0,63.6,0.21911,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,39.052,-0.13143,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,61.469,0.18868,0.0,0.0,4
1,58.505,0.14635,0.0,0.0,3
1,43.5,-0.067911,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,36.52,-0.16758,0.0,0.0,4
0,0.0,-0.68907,-62.26,-62.26,1
1,37.33,-0.15602,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
1,36.52,-0.16758,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,61.99,0.19612,0.0,0.0,3
0,36.52,-0.16758,0.0,36.52,4
0,36.79,-0.16373,0.0,0.0,4
0,39.07,-0.13117,0.0,0.0,4
0,63.33,0.21525,0.0,0.0,4
1,47.25,-0.014363,0.0,0.0,0
0,61.72,0.19226,0.0,0.0,4
1,59.85,0.16556,0.0,0.0,3
0,57.44,0.13115,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
1,59.85,0.16556,0.0,0.0,3
1,33.086,-0.21662,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
0,54.195,0.084809,0.0,0.0,4
1,47.502,-0.010764,0.0,0.0,0
1,32.234,-0.22878,0.0,0.0,0
0,53.68,0.077455,0.0,0.0,4
1,36.52,-0.16758,0.0,36.52,0
0,62.26,0.19997,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,62.53,0.20383,0.0,62.53,4
0,63.33,0.21525,0.0,0.0,4
1,36.53,-0.16744,0.0,0.0,0
1,37.6,-0.15216,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,52.07,0.054465,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
1,62.53,0.20383,0.0,0.0,3
1,62.53,0.20383,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
0,61.99,0.19612,0.0,61.99,4
1,37.33,-0.15602,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
0,41.016,-0.10338,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,0.0,-0.68907,-37.33,-37.33,1
