Occupancy,P(t),Norm_P(t),P(t)-P(t+1),P(t)-P(t-1),label
0,36.79,-0.16373,0.0,0.0,4
1,61.19,0.18469,0.0,61.19,3
1,62.26,0.19997,0.0,0.0,3
0,62.26,0.19997,62.26,0.0,2
1,60.38,0.17313,0.0,0.0,3
1,58.776,0.15022,0.0,58.776,3
0,52.07,0.054465,0.0,0.0,4
1,36.26,-0.1713,0.0,0.0,0
0,50.419,0.030889,0.0,0.0,4
0,36.52,-0.16758,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,59.31,0.15785,0.0,0.0,4
0,57.003,0.12491,0.0,0.0,4
0,37.87,-0.14831,0.0,0.0,4
1,63.6,0.21911,0.0,0.0,3
1,14.81,-0.47759,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
0,37.87,-0.14831,0.0,0.0,4
1,52.07,0.054465,0.0,0.0,0
1,53.831,0.079611,0.0,0.0,0
0,37.06,-0.15987,0.0,0.0,4
0,52.07,0.054465,0.0,0.0,4
1,64.14,0.22682,0.0,0.0,3
0,62.26,0.19997,0.0,0.0,4
0,15.08,-0.47374,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,62.53,0.20383,0.0,62.53,4
1,36.725,-0.16466,0.0,0.0,0
0,37.6,-0.15216,0.0,0.0,4
0,53.283,0.071786,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
1,14.54,-0.48145,0.0,0.0,0
0,19.277,-0.41381,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,15.08,-0.47374,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,37.33,-0.15602,0.0,0.0,0
1,54.831,0.093891,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
1,37.33,-0.15602,0.0,0.0,0
0,37.87,-0.14831,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,60.12,0.16942,0.0,0.0,4
0,63.33,0.21525,0.0,0.0,4
1,60.561,0.17571,0.0,0.0,3
1,63.07,0.21154,0.0,0.0,3
0,61.72,0.19226,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,37.6,-0.15216,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,52.07,0.054465,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
0,63.33,0.21525,0.0,0.0,4
1,36.52,-0.16758,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
1,52.07,0.054465,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
0,60.374,0.17304,0.0,0.0,4
0,52.07,0.054465,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,51.893,0.051938,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
1,52.07,0.054465,0.0,0.0,0
0,0.0,-0.68907,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
0,63.33,0.21525,0.0,0.0,4
1,11.637,-0.5229,0.0,0.0,0
1,60.12,0.16942,0.0,0.0,3
0,61.99,0.19612,0.0,0.0,4
1,60.12,0.16942,0.0,0.0,3
1,0.0,-0.68907,0.0,0.0,0
1,50.73,0.03533,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
1,60.12,0.16942,0.0,0.0,3
0,48.59,0.0047721,0.0,0.0,4
1,14.81,-0.47759,0.0,0.0,0
0,47.25,-0.014363,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
0,61.99,0.19612,0.0,0.0,4
0,63.33,0.21525,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
0,60.65,0.17698,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,2.84,-0.64852,0.0,0.0,0
1,52.07,0.054465,52.07,0.0,2
0,37.33,-0.15602,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,60.65,0.17698,0.0,0.0,3
0,40.76,-0.10704,0.0,0.0,4
0,52.07,0.054465,52.07,0.0,2
0,62.26,0.19997,0.0,0.0,4
0,14.54,-0.48145,0.0,0.0,4
1,36.52,-0.16758,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
0,59.403,0.15918,0.0,0.0,4
1,46.687,-0.022402,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
0,43.49,-0.068054,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,45.073,-0.045449,0.0,0.0,0
0,55.56,0.1043,55.56,0.0,2
1,48.016,-0.0034244,0.0,0.0,0
1,36.53,-0.16744,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
0,57.625,0.13379,0.0,0.0,4
1,37.06,-0.15987,0.0,0.0,0
1,46.014,-0.032012,0.0,0.0,0
0,44.3,-0.056487,0.0,0.0,4
0,51.467,0.045854,0.0,0.0,4
1,61.72,0.19226,0.0,0.0,3
1,14.81,-0.47759,0.0,0.0,0
0,60.12,0.16942,0.0,0.0,4
1,44.84,-0.048776,0.0,0.0,0
1,59.58,0.1617,0.0,0.0,3
0,62.53,0.20383,0.0,0.0,4
1,14.81,-0.47759,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
0,38.13,-0.14459,0.0,0.0,4
0,52.07,0.054465,0.0,0.0,4
0,43.312,-0.070596,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,63.07,0.21154,0.0,0.0,3
0,48.012,-0.0034815,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,46.345,-0.027286,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
0,60.12,0.16942,0.0,0.0,4
0,3.2033,-0.64333,0.0,3.2033,4
1,58.376,0.14451,0.0,0.0,3
0,61.72,0.19226,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,60.12,0.16942,0.0,0.0,4
1,37.87,-0.14831,0.0,0.0,0
1,37.33,-0.15602,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,57.17,0.12729,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,38.13,-0.14459,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,62.53,0.20383,0.0,0.0,4
0,39.74,-0.1216,0.0,0.0,4
0,43.5,-0.067911,0.0,0.0,4
0,63.07,0.21154,0.0,0.0,4
0,60.591,0.17614,0.0,0.0,4
1,61.03,0.18241,0.0,0.0,3
1,36.52,-0.16758,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,36.53,-0.16744,0.0,0.0,4
0,38.398,-0.14077,0.0,0.0,4
0,0.0,-0.68907,0.0,0.0,0
1,56.021,0.11088,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,0.0,-0.68907,-62.26,-62.26,1
1,36.52,-0.16758,0.0,0.0,0
1,62.26,0.19997,0.0,0.0,3
0,15.08,-0.47374,0.0,0.0,4
1,59.58,0.1617,0.0,0.0,3
0,37.33,-0.15602,0.0,0.0,4
1,50.73,0.03533,0.0,0.0,0
0,52.725,0.063818,0.0,0.0,4
0,37.06,-0.15987,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,52.07,0.054465,0.0,0.0,4
1,37.6,-0.15216,0.0,0.0,0
1,37.06,-0.15987,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
0,63.07,0.21154,0.0,0.0,4
0,36.52,-0.16758,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,59.445,0.15978,0.0,0.0,4
1,37.06,-0.15987,0.0,0.0,0
0,49.148,0.01274,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
1,37.6,-0.15216,0.0,0.0,0
0,37.87,-0.14831,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,36.608,-0.16633,0.0,0.0,4
0,61.72,0.19226,0.0,0.0,4
1,15.08,-0.47374,0.0,0.0,0
1,50.73,0.03533,0.0,0.0,0
1,52.07,0.054465,0.0,0.0,0
1,53.95,0.081311,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
0,59.58,0.1617,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,63.33,0.21525,0.0,0.0,4
1,41.35,-0.098612,0.0,0.0,0
0,37.532,-0.15313,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
0,59.58,0.1617,0.0,0.0,4
1,59.31,0.15785,0.0,0.0,3
0,27.184,-0.3009,0.0,0.0,4
1,57.021,0.12516,0.0,0.0,0
0,50.049,0.025606,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
1,37.87,-0.14831,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
0,14.81,-0.47759,0.0,0.0,4
0,37.87,-0.14831,0.0,0.0,4
0,47.518,-0.010536,0.0,0.0,4
1,60.92,0.18084,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
1,9.61,-0.55185,0.0,0.0,0
1,56.351,0.1156,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,47.193,-0.015177,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
1,58.525,0.14664,0.0,0.0,3
1,62.53,0.20383,0.0,0.0,3
0,0.0,-0.68907,-61.99,-61.99,1
0,23.701,-0.35063,0.0,0.0,4
1,63.33,0.21525,0.0,0.0,3
0,0.0,-0.68907,-60.38,-60.38,1
0,37.33,-0.15602,0.0,0.0,4
1,61.852,0.19415,0.0,0.0,3
0,60.92,0.18084,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,62.53,0.20383,0.0,0.0,4
0,50.73,0.03533,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,61.453,0.18845,0.0,0.0,4
1,60.166,0.17007,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
0,63.87,0.22296,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,57.17,0.12729,0.0,0.0,4
0,14.27,-0.4853,0.0,0.0,4
1,37.6,-0.15216,0.0,0.0,0
1,57.44,0.13115,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
0,39.21,-0.12917,0.0,0.0,4
0,49.93,0.023907,0.0,0.0,4
1,37.87,-0.14831,0.0,0.0,0
1,14.81,-0.47759,0.0,0.0,0
0,57.17,0.12729,0.0,0.0,4
0,61.787,0.19322,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
0,62.26,0.19997,0.0,0.0,4
0,59.58,0.1617,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
1,41.937,-0.09023,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,36.53,-0.16744,0.0,0.0,4
1,15.08,-0.47374,0.0,0.0,0
0,60.65,0.17698,0.0,0.0,4
1,57.44,0.13115,0.0,0.0,0
0,37.87,-0.14831,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,14.27,-0.4853,0.0,0.0,4
0,55.29,0.10045,0.0,0.0,4
1,61.759,0.19282,0.0,0.0,3
0,52.109,0.055022,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
0,60.12,0.16942,0.0,0.0,4
0,37.6,-0.15216,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
0,52.07,0.054465,0.0,0.0,4
1,42.453,-0.082862,0.0,0.0,0
0,14.27,-0.4853,0.0,0.0,4
1,61.19,0.18469,0.0,0.0,3
1,36.79,-0.16373,36.79,0.0,2
0,61.72,0.19226,0.0,0.0,4
1,40.712,-0.10772,0.0,0.0,0
0,36.52,-0.16758,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,60.214,0.17076,0.0,0.0,4
1,0.0,-0.68907,-15.08,-15.08,1
1,63.33,0.21525,0.0,0.0,3
1,40.55,-0.11004,0.0,0.0,0
1,48.126,-0.0018536,0.0,0.0,0
0,36.52,-0.16758,0.0,0.0,4
1,61.768,0.19295,0.0,61.768,3
0,63.33,0.21525,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
1,14.81,-0.47759,0.0,0.0,0
1,47.25,-0.014363,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
0,42.15,-0.087188,0.0,0.0,4
1,37.33,-0.15602,0.0,0.0,0
1,38.13,-0.14459,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
0,14.27,-0.4853,0.0,0.0,4
0,56.107,0.11211,0.0,0.0,4
1,48.32,0.0009166,0.0,0.0,0
1,0.0,-0.68907,-37.33,-37.33,1
0,36.79,-0.16373,0.0,0.0,4
0,38.484,-0.13954,38.484,0.0,2
0,63.081,0.2117,0.0,0.0,4
0,62.26,0.19997,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
1,49.951,0.024207,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
1,42.328,-0.084647,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
0,60.92,0.18084,0.0,0.0,4
0,43.74,-0.064484,0.0,0.0,4
1,37.33,-0.15602,0.0,37.33,0
1,62.26,0.19997,0.0,0.0,3
1,63.33,0.21525,0.0,0.0,3
1,37.33,-0.15602,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,61.99,0.19612,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
1,55.29,0.10045,55.29,0.0,2
0,14.81,-0.47759,0.0,0.0,4
1,61.72,0.19226,0.0,0.0,3
0,37.33,-0.15602,0.0,0.0,4
1,37.06,-0.15987,0.0,0.0,0
1,52.07,0.054465,0.0,0.0,0
0,37.87,-0.14831,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
1,14.81,-0.47759,0.0,0.0,0
1,63.33,0.21525,0.0,0.0,3
0,63.33,0.21525,0.0,0.0,4
1,63.07,0.21154,0.0,0.0,3
0,62.8,0.20769,0.0,0.0,4
0,45.64,-0.037353,0.0,0.0,4
1,52.07,0.054465,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
1,52.07,0.054465,0.0,0.0,0
0,15.08,-0.47374,0.0,0.0,4
1,37.6,-0.15216,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,57.907,0.13782,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
0,54.306,0.086394,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
1,39.47,-0.12546,0.0,0.0,0
0,51.667,0.04871,0.0,0.0,4
0,39.656,-0.1228,0.0,0.0,4
0,61.72,0.19226,0.0,0.0,4
1,56.1,0.11201,0.0,0.0,0
1,62.53,0.20383,62.53,0.0,2
1,52.07,0.054465,0.0,0.0,0
0,61.19,0.18469,0.0,0.0,4
1,46.18,-0.029642,0.0,0.0,0
0,63.33,0.21525,0.0,0.0,4
0,54.22,0.085166,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,62.13,0.19812,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,0.0,-0.68907,0.0,0.0,0
1,15.08,-0.47374,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,37.33,-0.15602,0.0,0.0,4
1,56.1,0.11201,0.0,0.0,0
1,49.685,0.020408,0.0,0.0,0
1,37.6,-0.15216,0.0,0.0,0
1,34.11,-0.202,0.0,0.0,0
1,36.79,-0.16373,0.0,0.0,0
0,37.33,-0.15602,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
1,59.58,0.1617,0.0,0.0,3
0,62.53,0.20383,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
1,53.545,0.075527,0.0,0.0,0
1,62.53,0.20383,0.0,0.0,3
1,37.6,-0.15216,0.0,0.0,0
0,37.6,-0.15216,0.0,0.0,4
1,60.38,0.17313,0.0,0.0,3
0,63.33,0.21525,0.0,0.0,4
1,37.33,-0.15602,37.33,0.0,2
0,36.845,-0.16294,0.0,0.0,4
0,57.17,0.12729,0.0,0.0,4
0,36.52,-0.16758,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,14.81,-0.47759,0.0,0.0,0
0,52.07,0.054465,0.0,0.0,4
0,44.3,-0.056487,0.0,0.0,4
0,13.74,-0.49287,0.0,0.0,4
0,60.92,0.18084,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
1,34.817,-0.1919,0.0,0.0,0
0,56.133,0.11248,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,61.99,0.19612,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
0,62.53,0.20383,0.0,62.53,4
0,50.774,0.035959,0.0,0.0,4
1,60.12,0.16942,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
0,47.946,-0.004424,0.0,0.0,4
0,38.04,-0.14588,0.0,0.0,4
0,62.03,0.19669,0.0,0.0,4
1,60.486,0.17464,0.0,0.0,3
1,62.26,0.19997,0.0,0.0,3
1,36.79,-0.16373,0.0,0.0,0
0,36.52,-0.16758,0.0,0.0,4
0,61.99,0.19612,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,37.87,-0.14831,0.0,0.0,4
1,62.215,0.19933,0.0,0.0,3
1,63.07,0.21154,0.0,0.0,3
1,36.52,-0.16758,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
1,62.53,0.20383,0.0,0.0,3
0,37.6,-0.15216,0.0,0.0,4
0,37.33,-0.15602,0.0,0.0,4
1,40.81,-0.10632,0.0,0.0,0
0,39.21,-0.12917,0.0,0.0,4
1,59.345,0.15835,0.0,0.0,3
0,0.0,-0.68907,-62.26,-62.26,1
1,36.79,-0.16373,0.0,0.0,0
0,63.33,0.21525,0.0,0.0,4
1,37.6,-0.15216,0.0,0.0,0
1,37.87,-0.14831,0.0,0.0,0
0,60.92,0.18084,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,62.53,0.20383,0.0,0.0,4
0,62.113,0.19788,0.0,0.0,4
0,52.07,0.054465,0.0,0.0,4
1,43.74,-0.064484,0.0,0.0,0
0,62.26,0.19997,62.26,0.0,2
1,63.33,0.21525,0.0,0.0,3
1,59.58,0.1617,0.0,0.0,3
0,62.26,0.19997,0.0,0.0,4
0,53.68,0.077455,0.0,0.0,4
0,60.92,0.18084,0.0,0.0,4
1,45.453,-0.040023,0.0,0.0,0
0,61.99,0.19612,0.0,0.0,4
1,36.79,-0.16373,0.0,0.0,0
0,61.46,0.18855,0.0,0.0,4
1,61.72,0.19226,0.0,0.0,3
1,37.87,-0.14831,0.0,0.0,0
1,41.35,-0.098612,0.0,0.0,0
0,36.79,-0.16373,0.0,0.0,4
0,47.25,-0.014363,0.0,0.0,4
0,57.969,0.1387,0.0,0.0,4
0,62.53,0.20383,0.0,0.0,4
1,61.99,0.19612,0.0,0.0,3
0,4.41,-0.6261,0.0,0.0,4
0,49.662,0.02008,0.0,0.0,4
0,53.981,0.081753,0.0,0.0,4
1,39.47,-0.12546,0.0,0.0,0
1,0.45934,-0.68251,0.0,0.0,0
0,63.33,0.21525,0.0,0.0,4
0,36.79,-0.16373,0.0,0.0,4
0,61.46,0.18855,0.0,0.0,4
0,62.8,0.20769,0.0,0.0,4
1,63.07,0.21154,0.0,0.0,3
1,56.1,0.11201,0.0,0.0,0
1,46.896,-0.019418,0.0,0.0,0
1,61.99,0.19612,0.0,0.0,3
0,59.225,0.15664,0.0,0.0,4
1,62.8,0.20769,0.0,0.0,3
0,36.79,-0.16373,0.0,0.0,4
0,54.549,0.089864,0.0,0.0,4
1,62.26,0.19997,0.0,0.0,3
1,15.61,-0.46617,0.0,0.0,0
0,14.81,-0.47759,0.0,0.0,4
