Occupancy,P(t),Norm_P(t),P(t)-P(t+1),P(t)-P(t-1),label
0,14.89,-0.0013743,0.0,0.0,4
0,16.46,-0.001281,0.0,0.0,4
0,15.35,-0.001347,0.0,0.0,4
1,0.0,-0.0022592,0.0,-15.34,2
1,16.27,-0.0012923,0.0,0.0,0
0,29.53,-0.00050425,0.0,0.0,4
1,23.96,-0.00083527,0.0,0.0,0
0,20.31,-0.0010522,0.0,0.0,4
0,17.14,-0.0012406,0.0,0.0,4
0,16.79,-0.0012614,0.0,0.0,4
0,158.08,0.0071354,0.0,0.0,3
0,13.87,-0.0014349,0.0,13.87,4
1,12.91,-0.001492,0.0,0.0,0
0,14.98,-0.001369,0.0,0.0,4
0,105.81,0.004029,0.0,0.0,3
0,17.41,-0.0012245,0.0,0.0,4
1,16.46,-0.001281,0.0,0.0,0
0,0.0,-0.0022592,0.0,-20.46,2
1,26.97,-0.00065639,0.0,0.0,0
1,73.79,0.0021261,0.0,0.0,0
0,16.92,-0.0012537,0.0,0.0,4
0,18.25,-0.0011746,0.0,0.0,4
0,63.48,0.0015134,0.0,0.0,4
1,26.13,-0.00070631,0.0,0.0,0
0,14.21,-0.0014147,14.21,0.0,4
1,31.47,-0.00038896,0.0,0.0,0
0,18.81,-0.0011413,0.0,18.81,4
0,66.72,0.0017059,0.0,0.0,4
1,0.0,-0.0022592,-16.28,0.0,1
0,56.72,0.0011116,0.0,0.0,4
1,14.94,-0.0013713,0.0,0.0,0
0,15.76,-0.0013226,0.0,0.0,4
1,16.46,-0.001281,0.0,0.0,0
0,17.09,-0.0012436,0.0,0.0,4
1,17.39,-0.0012257,0.0,0.0,0
1,15.94,-0.0013119,15.94,0.0,0
0,126.01,0.0052295,0.0,0.0,3
0,19.28,-0.0011134,0.0,0.0,4
0,0.0,-0.0022592,0.0,-18.08,2
0,16.54,-0.0012762,0.0,0.0,4
1,69.49,0.0018706,0.0,0.0,0
1,15.45,-0.001341,0.0,0.0,0
0,16.09,-0.001303,0.0,0.0,4
0,19.35,-0.0011092,0.0,0.0,4
0,145.2,0.00637,0.0,0.0,3
0,17.03,-0.0012471,0.0,17.03,4
0,13.65,-0.001448,0.0,0.0,4
0,17.81,-0.0012008,17.81,0.0,4
0,16.51,-0.001278,0.0,0.0,4
0,19.66,-0.0010908,0.0,0.0,4
0,19.91,-0.001076,0.0,0.0,4
1,57.94,0.0011841,0.0,0.0,0
0,21.15,-0.0010023,0.0,21.15,4
0,16.6,-0.0012727,0.0,0.0,4
0,15.04,-0.0013654,15.04,0.0,4
0,14.64,-0.0013892,0.0,0.0,4
0,17.53,-0.0012174,0.0,0.0,4
1,15.78,-0.0013214,15.78,0.0,0
0,19.63,-0.0010926,0.0,0.0,4
0,59.98,0.0013054,0.0,0.0,4
0,14.97,-0.0013695,0.0,0.0,4
1,31.35,-0.00039609,0.0,0.0,0
0,19.28,-0.0011134,0.0,0.0,4
0,15.14,-0.0013594,0.0,0.0,4
0,17.11,-0.0012424,0.0,0.0,4
1,17.21,-0.0012364,0.0,0.0,0
0,0.0,-0.0022592,0.0,-18.21,2
1,60.73,0.00135,0.0,0.0,0
0,15.96,-0.0013107,0.0,0.0,4
1,56.77,0.0011146,0.0,0.0,0
1,54.32,0.00096901,0.0,0.0,0
0,62.04,0.0014278,0.0,0.0,4
0,59.43,0.0012727,0.0,0.0,4
0,17.34,-0.0012287,0.0,0.0,4
0,18.19,-0.0011782,0.0,0.0,4
0,18.39,-0.0011663,0.0,0.0,4
0,109.91,0.0042727,0.0,0.0,3
0,16.5,-0.0012786,0.0,0.0,4
0,12.21,-0.0015336,0.0,0.0,4
0,72.72,0.0020625,0.0,0.0,4
0,14.93,-0.0013719,0.0,0.0,4
0,14.23,-0.0014135,0.0,0.0,4
0,15.67,-0.0013279,0.0,0.0,4
1,15.88,-0.0013155,0.0,0.0,0
1,17.19,-0.0012376,0.0,0.0,0
0,18.09,-0.0011841,0.0,0.0,4
1,24.54,-0.0008008,0.0,0.0,0
0,15.56,-0.0013345,0.0,0.0,4
0,15.68,-0.0013274,0.0,0.0,4
0,14.88,-0.0013749,0.0,0.0,4
0,16.27,-0.0012923,0.0,0.0,4
1,15.16,-0.0013583,0.0,0.0,0
0,19.1,-0.0011241,0.0,0.0,4
0,14.4,-0.0014034,0.0,0.0,4
1,48.7,0.00063501,0.0,0.0,0
0,107.07,0.0041039,0.0,0.0,3
0,16.19,-0.001297,0.0,0.0,4
1,103.99,0.0039209,0.0,0.0,3
0,114.58,0.0045502,0.0,0.0,3
1,34.39,-0.00021542,0.0,0.0,0
0,22.88,-0.00089946,0.0,0.0,4
0,13.96,-0.0014296,0.0,0.0,4
0,57.25,0.0011431,0.0,0.0,4
0,13.12,-0.0014795,0.0,0.0,4
1,0.0,-0.0022592,0.0,-18.85,2
0,16.18,-0.0012976,0.0,0.0,4
0,17.46,-0.0012216,0.0,0.0,4
0,117.15,0.004703,0.0,0.0,3
0,17.6,-0.0012132,0.0,0.0,4
0,18.86,-0.0011384,0.0,0.0,4
1,17.31,-0.0012305,0.0,0.0,0
0,106.69,0.0040813,0.0,0.0,3
1,62.57,0.0014593,62.57,0.0,0
0,32.2,-0.00034557,0.0,0.0,4
1,0.0,-0.0022592,0.0,-16.35,2
1,17.12,-0.0012418,0.0,0.0,0
0,18.43,-0.0011639,0.0,0.0,4
0,86.62,0.0028886,0.0,0.0,4
0,15.12,-0.0013606,0.0,0.0,4
0,165.86,0.0075978,0.0,0.0,3
0,187.78,0.0089005,0.0,187.78,3
1,0.0,-0.0022592,-182.87,0.0,1
0,49.67,0.00069266,49.67,0.0,4
0,141.59,0.0061554,0.0,0.0,3
0,14.7,-0.0013856,0.0,0.0,4
0,0.0,-0.0022592,-14.81,0.0,1
0,15.46,-0.0013404,0.0,0.0,4
1,14.61,-0.0013909,0.0,0.0,0
0,47.77,0.00057974,0.0,0.0,4
0,60.96,0.0013636,0.0,0.0,4
0,15.92,-0.0013131,0.0,0.0,4
1,30.39,-0.00045314,0.0,0.0,0
1,16.68,-0.0012679,0.0,0.0,0
0,17.7,-0.0012073,0.0,0.0,4
1,16.45,-0.0012816,0.0,0.0,0
0,71.44,0.0019864,0.0,0.0,4
0,112.98,0.0044551,0.0,0.0,3
0,14.82,-0.0013785,0.0,0.0,4
0,0.0,-0.0022592,-159.18,0.0,1
0,167.12,0.0076727,0.0,0.0,3
0,58.06,0.0011913,0.0,58.06,4
0,17.01,-0.0012483,0.0,0.0,4
0,15.69,-0.0013268,0.0,0.0,4
0,11.39,-0.0015823,0.0,0.0,4
0,20.31,-0.0010522,0.0,0.0,4
0,15.82,-0.001319,0.0,15.82,4
1,11.71,-0.0015633,0.0,0.0,0
1,0.0,-0.0022592,0.0,-15.39,2
1,14.56,-0.0013939,0.0,0.0,0
0,17.62,-0.0012121,0.0,0.0,4
1,0.0,-0.0022592,-16.03,0.0,1
0,15.6,-0.0013321,0.0,0.0,4
0,18.24,-0.0011752,0.0,0.0,4
0,16.27,-0.0012923,0.0,0.0,4
0,16.87,-0.0012566,0.0,16.87,4
0,15.36,-0.0013464,0.0,0.0,4
1,58.52,0.0012186,0.0,0.0,0
0,16.18,-0.0012976,0.0,0.0,4
1,17.56,-0.0012156,0.0,0.0,0
0,0.0,-0.0022592,-17.79,0.0,1
0,157.38,0.0070938,0.0,0.0,3
1,104.68,0.0039619,0.0,0.0,3
0,17.29,-0.0012317,0.0,0.0,4
0,0.0,-0.0022592,0.0,-90.66,2
0,15.8,-0.0013202,0.0,0.0,4
0,20.37,-0.0010486,0.0,0.0,4
1,16.65,-0.0012697,0.0,0.0,0
1,15.73,-0.0013244,0.0,0.0,0
0,15.19,-0.0013565,0.0,0.0,4
1,0.0,-0.0022592,0.0,-39.78,2
0,40.95,0.00017443,0.0,0.0,4
0,49.52,0.00068375,0.0,0.0,4
0,0.0,-0.0022592,-17.17,0.0,1
0,14.3,-0.0014094,0.0,0.0,4
0,17.33,-0.0012293,0.0,0.0,4
1,19.58,-0.0010956,0.0,0.0,0
0,15.28,-0.0013511,0.0,0.0,4
1,16.62,-0.0012715,0.0,0.0,0
0,18.19,-0.0011782,0.0,0.0,4
0,16.53,-0.0012768,0.0,0.0,4
0,186.39,0.0088179,0.0,0.0,3
0,17.01,-0.0012483,0.0,0.0,4
0,18.15,-0.0011806,0.0,0.0,4
0,61.02,0.0013672,0.0,0.0,4
0,58.43,0.0012133,0.0,58.43,4
0,18.46,-0.0011621,0.0,0.0,4
0,0.0,-0.0022592,0.0,-13.81,2
0,15.41,-0.0013434,0.0,0.0,4
1,15.82,-0.001319,0.0,0.0,0
0,15.79,-0.0013208,0.0,0.0,4
0,15.28,-0.0013511,0.0,0.0,4
0,61.58,0.0014005,0.0,0.0,4
0,54.79,0.00099694,0.0,0.0,4
1,16.58,-0.0012739,0.0,0.0,0
0,156.72,0.0070546,0.0,0.0,3
0,13.46,-0.0014593,0.0,0.0,4
0,17.29,-0.0012317,0.0,0.0,4
0,16.64,-0.0012703,0.0,0.0,4
1,58.61,0.001224,0.0,0.0,0
0,61.69,0.001407,0.0,0.0,4
0,19.21,-0.0011176,0.0,0.0,4
0,17.64,-0.0012109,0.0,0.0,4
0,17.23,-0.0012352,0.0,0.0,4
1,15.49,-0.0013386,0.0,0.0,0
0,22.89,-0.00089886,0.0,0.0,4
0,16.59,-0.0012733,0.0,0.0,4
0,20.38,-0.001048,0.0,0.0,4
1,60.42,0.0013315,0.0,0.0,0
1,110.97,0.0043357,0.0,0.0,3
0,18.91,-0.0011354,0.0,0.0,4
0,16.06,-0.0013048,0.0,0.0,4
0,16.36,-0.0012869,0.0,0.0,4
0,59.42,0.0012721,0.0,0.0,4
1,181.7,0.0085391,0.0,0.0,3
0,18.73,-0.0011461,0.0,0.0,4
0,17.5,-0.0012192,0.0,0.0,4
0,14.7,-0.0013856,0.0,0.0,4
0,15.09,-0.0013624,0.0,0.0,4
1,17.45,-0.0012222,0.0,0.0,0
0,16.38,-0.0012857,0.0,0.0,4
0,18.99,-0.0011306,0.0,0.0,4
1,81.81,0.0026027,0.0,0.0,0
1,20.44,-0.0010445,0.0,0.0,0
0,16.08,-0.0013036,0.0,0.0,4
0,17.67,-0.0012091,0.0,0.0,4
0,15.65,-0.0013291,0.0,0.0,4
0,15.52,-0.0013369,0.0,0.0,4
0,13.19,-0.0014753,0.0,0.0,4
0,17.07,-0.0012447,0.0,0.0,4
0,18.64,-0.0011514,0.0,0.0,4
1,11.51,-0.0015752,0.0,11.51,0
1,16.33,-0.0012887,16.33,0.0,0
0,16.2,-0.0012964,0.0,0.0,4
1,14.79,-0.0013802,0.0,0.0,0
0,56.03,0.0010706,56.03,0.0,4
1,18.04,-0.0011871,0.0,0.0,0
0,17.24,-0.0012346,0.0,0.0,4
1,57.61,0.0011645,0.0,0.0,0
0,15.4,-0.001344,0.0,0.0,4
0,14.5,-0.0013975,0.0,0.0,4
0,17.19,-0.0012376,0.0,0.0,4
0,25.89,-0.00072057,0.0,0.0,4
0,16.49,-0.0012792,0.0,0.0,4
0,16.34,-0.0012881,0.0,0.0,4
1,132.69,0.0056265,0.0,0.0,3
0,17.07,-0.0012447,0.0,0.0,4
0,137.7,0.0059242,0.0,0.0,3
0,15.58,-0.0013333,0.0,0.0,4
0,49.77,0.0006986,0.0,0.0,4
0,62.14,0.0014337,0.0,0.0,4
0,70.26,0.0019163,0.0,0.0,4
0,17.38,-0.0012263,0.0,0.0,4
0,0.0,-0.0022592,-17.45,0.0,1
0,119.27,0.004829,0.0,0.0,3
0,16.98,-0.0012501,0.0,0.0,4
0,180.9,0.0084916,0.0,0.0,3
1,14.86,-0.0013761,0.0,0.0,0
0,0.0,-0.0022592,-17.61,0.0,1
1,17.06,-0.0012453,0.0,0.0,0
0,16.3,-0.0012905,0.0,0.0,4
0,15.04,-0.0013654,0.0,0.0,4
0,43.76,0.00034143,0.0,0.0,4
1,16.59,-0.0012733,0.0,0.0,0
1,25.23,-0.0007598,0.0,0.0,0
1,0.0,-0.0022592,-54.6,0.0,1
0,17.74,-0.0012049,0.0,0.0,4
0,59.87,0.0012988,0.0,0.0,4
0,48.2,0.0006053,0.0,0.0,4
0,59.77,0.0012929,0.0,0.0,4
0,17.56,-0.0012156,0.0,0.0,4
0,16.49,-0.0012792,16.49,0.0,4
0,58.68,0.0012281,0.0,0.0,4
1,14.97,-0.0013695,0.0,0.0,0
1,15.2,-0.0013559,0.0,0.0,0
1,52.6,0.00086679,0.0,0.0,0
0,16.45,-0.0012816,0.0,0.0,4
1,32.41,-0.00033309,0.0,0.0,0
0,15.85,-0.0013172,0.0,0.0,4
0,14.86,-0.0013761,0.0,0.0,4
0,14.37,-0.0014052,0.0,0.0,4
0,13.68,-0.0014462,0.0,0.0,4
1,106.45,0.0040671,0.0,0.0,3
1,15.65,-0.0013291,15.65,0.0,0
0,15.99,-0.0013089,0.0,0.0,4
1,15.93,-0.0013125,0.0,0.0,0
0,13.08,-0.0014819,0.0,0.0,4
0,30.81,-0.00042818,0.0,0.0,4
1,78.16,0.0023858,0.0,0.0,0
0,0.0,-0.0022592,-18.12,0.0,1
0,67.71,0.0017648,0.0,0.0,4
1,18.65,-0.0011508,0.0,0.0,0
1,0.0,-0.0022592,0.0,-15.19,2
0,17.09,-0.0012436,0.0,0.0,4
0,14.72,-0.0013844,0.0,0.0,4
1,24.85,-0.00078238,0.0,0.0,0
1,19.27,-0.001114,0.0,0.0,0
1,16.1,-0.0013024,0.0,0.0,0
0,24.24,-0.00081863,0.0,0.0,4
0,14.84,-0.0013773,0.0,0.0,4
1,60.34,0.0013268,0.0,0.0,0
0,47.43,0.00055954,0.0,0.0,4
0,18.75,-0.0011449,0.0,0.0,4
1,64.8,0.0015918,0.0,0.0,0
0,0.0,-0.0022592,0.0,-144.86,2
0,18.64,-0.0011514,0.0,0.0,4
0,59.31,0.0012656,0.0,0.0,4
1,0.0,-0.0022592,-16.24,0.0,1
0,17.1,-0.001243,0.0,0.0,4
1,17.12,-0.0012418,0.0,17.12,0
0,39.84,0.00010847,0.0,0.0,4
1,26.8,-0.00066649,0.0,0.0,0
0,15.92,-0.0013131,0.0,0.0,4
0,16.2,-0.0012964,0.0,0.0,4
1,0.0,-0.0022592,-16.66,0.0,1
0,19.75,-0.0010855,0.0,0.0,4
1,58.91,0.0012418,0.0,0.0,0
0,17.25,-0.001234,0.0,0.0,4
0,14.36,-0.0014058,0.0,0.0,4
1,67.77,0.0017683,0.0,0.0,0
0,13.93,-0.0014314,0.0,0.0,4
0,0.0,-0.0022592,-14.44,0.0,1
1,63.63,0.0015223,0.0,0.0,0
0,54.57,0.00098387,0.0,0.0,4
0,16.36,-0.0012869,0.0,0.0,4
1,15.05,-0.0013648,0.0,0.0,0
1,14.71,-0.001385,0.0,14.71,0
1,29.34,-0.00051554,0.0,0.0,0
1,0.0,-0.0022592,0.0,-15.61,2
0,19.82,-0.0010813,0.0,0.0,4
0,17.62,-0.0012121,0.0,0.0,4
0,60.32,0.0013256,0.0,60.32,4
0,24.68,-0.00079248,0.0,0.0,4
0,16.31,-0.0012899,0.0,0.0,4
1,16.08,-0.0013036,0.0,0.0,0
0,15.86,-0.0013167,0.0,0.0,4
0,16.19,-0.001297,0.0,0.0,4
0,59.61,0.0012834,0.0,0.0,4
1,24.72,-0.00079011,0.0,0.0,0
0,100.07,0.0036879,0.0,0.0,3
1,13.35,-0.0014658,0.0,0.0,0
0,14.72,-0.0013844,0.0,0.0,4
1,16.72,-0.0012655,0.0,0.0,0
0,18.76,-0.0011443,0.0,0.0,4
0,63.85,0.0015354,0.0,0.0,4
1,21.4,-0.00098741,0.0,0.0,0
0,42.83,0.00028616,0.0,0.0,4
0,16.79,-0.0012614,0.0,16.79,4
1,18.05,-0.0011865,0.0,0.0,0
0,18.06,-0.0011859,0.0,0.0,4
0,16.47,-0.0012804,0.0,0.0,4
0,17.09,-0.0012436,0.0,0.0,4
0,42.47,0.00026477,0.0,0.0,4
1,29.77,-0.00048999,0.0,0.0,0
0,19.5,-0.0011003,0.0,0.0,4
0,15.41,-0.0013434,0.0,0.0,4
0,16.99,-0.0012495,0.0,0.0,4
0,16.0,-0.0013083,0.0,0.0,4
1,14.62,-0.0013903,0.0,0.0,0
0,16.64,-0.0012703,0.0,0.0,4
1,14.26,-0.0014117,0.0,0.0,0
0,15.59,-0.0013327,0.0,0.0,4
0,25.33,-0.00075386,0.0,0.0,4
0,0.0,-0.0022592,0.0,-78.95,2
0,18.0,-0.0011895,18.0,0.0,4
1,18.79,-0.0011425,0.0,0.0,0
0,15.61,-0.0013315,0.0,0.0,4
0,0.0,-0.0022592,0.0,-41.96,2
0,19.45,-0.0011033,0.0,0.0,4
0,61.06,0.0013696,0.0,0.0,4
1,104.72,0.0039643,0.0,0.0,3
1,116.58,0.0046691,0.0,0.0,3
0,166.44,0.0076323,0.0,0.0,3
1,213.79,0.010446,0.0,0.0,3
0,20.82,-0.0010219,0.0,0.0,4
0,57.93,0.0011835,0.0,0.0,4
1,14.63,-0.0013898,0.0,0.0,0
0,14.52,-0.0013963,0.0,14.52,4
1,15.06,-0.0013642,15.06,0.0,0
0,127.63,0.0053258,0.0,0.0,3
1,17.52,-0.001218,17.52,0.0,0
1,15.37,-0.0013458,0.0,0.0,0
0,58.37,0.0012097,0.0,0.0,4
1,53.04,0.00089294,0.0,0.0,0
1,17.82,-0.0012002,0.0,0.0,0
0,18.52,-0.0011586,0.0,0.0,4
0,15.55,-0.0013351,0.0,0.0,4
0,182.21,0.0085695,0.0,0.0,3
0,0.0,-0.0022592,0.0,-19.21,2
0,15.76,-0.0013226,0.0,0.0,4
0,181.39,0.0085207,0.0,0.0,3
0,60.94,0.0013624,0.0,0.0,4
0,18.47,-0.0011615,0.0,0.0,4
0,24.91,-0.00077882,0.0,0.0,4
1,32.31,-0.00033904,0.0,0.0,0
1,63.78,0.0015312,0.0,0.0,0
0,0.0,-0.0022592,0.0,-14.92,2
1,34.63,-0.00020116,0.0,0.0,0
0,58.34,0.0012079,58.34,0.0,4
0,18.29,-0.0011722,0.0,0.0,4
0,17.0,-0.0012489,0.0,0.0,4
0,0.0,-0.0022592,0.0,-17.17,2
0,20.17,-0.0010605,0.0,0.0,4
0,16.46,-0.001281,0.0,0.0,4
1,15.93,-0.0013125,0.0,0.0,0
0,17.9,-0.0011954,0.0,0.0,4
1,17.92,-0.0011942,0.0,0.0,0
1,25.5,-0.00074375,0.0,0.0,0
0,0.0,-0.0022592,-17.37,0.0,1
0,15.81,-0.0013196,0.0,0.0,4
0,17.2,-0.001237,0.0,0.0,4
0,14.91,-0.0013731,0.0,0.0,4
1,101.46,0.0037705,0.0,0.0,3
0,18.34,-0.0011693,0.0,0.0,4
0,15.34,-0.0013476,0.0,0.0,4
0,107.03,0.0041015,0.0,0.0,3
0,19.34,-0.0011098,0.0,0.0,4
1,60.62,0.0013434,0.0,0.0,0
0,27.55,-0.00062192,0.0,0.0,4
0,53.6,0.00092622,0.0,0.0,4
1,0.0,-0.0022592,-98.71,0.0,1
1,0.0,-0.0022592,-26.23,0.0,1
0,58.05,0.0011907,58.05,0.0,4
0,16.06,-0.0013048,0.0,0.0,4
0,17.42,-0.0012239,0.0,0.0,4
0,24.25,-0.00081804,0.0,0.0,4
0,16.55,-0.0012756,0.0,0.0,4
1,48.26,0.00060886,0.0,0.0,0
1,15.74,-0.0013238,0.0,0.0,0
1,16.95,-0.0012519,0.0,0.0,0
0,0.0,-0.0022592,-17.47,0.0,1
0,61.16,0.0013755,0.0,0.0,4
0,19.44,-0.0011039,0.0,0.0,4
0,18.44,-0.0011633,0.0,0.0,4
0,68.84,0.0018319,0.0,0.0,4
0,56.06,0.0010724,0.0,0.0,4
0,158.87,0.0071824,0.0,0.0,3
0,15.91,-0.0013137,0.0,0.0,4
0,78.36,0.0023977,0.0,0.0,4
0,16.27,-0.0012923,0.0,16.27,4
0,148.77,0.0065821,0.0,0.0,3
1,10.44,-0.0016388,0.0,0.0,0
0,18.03,-0.0011877,0.0,0.0,4
1,70.58,0.0019353,0.0,0.0,0
1,15.82,-0.001319,0.0,0.0,0
1,16.04,-0.001306,0.0,0.0,0
1,15.16,-0.0013583,0.0,0.0,0
0,16.58,-0.0012739,0.0,0.0,4
0,16.75,-0.0012638,0.0,0.0,4
0,71.62,0.0019971,0.0,71.62,4
0,18.21,-0.001177,0.0,0.0,4
1,16.54,-0.0012762,16.54,0.0,0
0,79.06,0.0024393,0.0,79.06,4
0,47.11,0.00054052,0.0,0.0,4
0,52.94,0.000887,0.0,0.0,4
0,19.04,-0.0011277,0.0,0.0,4
0,74.0,0.0021386,0.0,0.0,4
0,0.0,-0.0022592,-15.5,0.0,1
0,17.48,-0.0012204,0.0,0.0,4
1,21.24,-0.00099692,0.0,0.0,0
0,16.91,-0.0012543,0.0,0.0,4
0,17.02,-0.0012477,0.0,0.0,4
0,81.46,0.0025819,0.0,0.0,4
1,192.88,0.0092036,0.0,0.0,3
1,14.3,-0.0014094,0.0,0.0,0
1,26.23,-0.00070037,0.0,26.23,0
1,15.67,-0.0013279,0.0,0.0,0
0,32.72,-0.00031467,0.0,0.0,4
0,16.29,-0.0012911,0.0,0.0,4
