Occupancy,P(t),Norm_P(t),P(t)-P(t+1),P(t)-P(t-1),label
0,63.09,0.0014902,0.0,0.0,4
0,16.24,-0.0012941,0.0,0.0,4
0,16.84,-0.0012584,0.0,0.0,4
0,15.01,-0.0013672,0.0,0.0,4
0,17.93,-0.0011936,0.0,0.0,4
0,17.57,-0.001215,0.0,0.0,4
0,142.35,0.0062006,0.0,0.0,3
0,25.11,-0.00076693,0.0,0.0,4
1,16.91,-0.0012543,0.0,16.91,0
1,58.91,0.0012418,0.0,0.0,0
0,15.73,-0.0013244,0.0,0.0,4
1,17.3,-0.0012311,0.0,0.0,0
0,19.9,-0.0010766,0.0,0.0,4
0,15.66,-0.0013285,0.0,0.0,4
0,15.86,-0.0013167,0.0,0.0,4
0,16.05,-0.0013054,16.05,0.0,4
0,16.63,-0.0012709,0.0,0.0,4
0,17.57,-0.001215,0.0,0.0,4
0,17.83,-0.0011996,0.0,0.0,4
0,15.1,-0.0013618,0.0,0.0,4
0,17.81,-0.0012008,0.0,0.0,4
1,26.21,-0.00070156,0.0,26.21,0
1,77.91,0.002371,0.0,0.0,0
0,13.9,-0.0014331,0.0,0.0,4
0,38.73,4.2501e-05,0.0,0.0,4
0,60.15,0.0013155,0.0,0.0,4
0,217.72,0.01068,0.0,0.0,3
1,15.2,-0.0013559,0.0,0.0,0
1,156.0,0.0070118,0.0,0.0,3
1,27.16,-0.0006451,0.0,0.0,0
0,19.57,-0.0010962,0.0,0.0,4
1,32.33,-0.00033785,0.0,0.0,0
0,55.82,0.0010582,0.0,0.0,4
0,61.19,0.0013773,0.0,0.0,4
0,17.04,-0.0012465,0.0,0.0,4
0,14.47,-0.0013993,0.0,0.0,4
1,15.81,-0.0013196,0.0,0.0,0
0,16.78,-0.001262,0.0,0.0,4
0,14.55,-0.0013945,0.0,14.55,4
0,0.0,-0.0022592,0.0,-18.8,2
0,16.59,-0.0012733,0.0,0.0,4
1,16.48,-0.0012798,0.0,0.0,0
0,58.3,0.0012055,0.0,0.0,4
0,18.91,-0.0011354,0.0,0.0,4
0,67.63,0.00176,0.0,0.0,4
0,10.79,-0.001618,10.79,0.0,4
0,37.05,-5.7341e-05,0.0,0.0,4
0,20.26,-0.0010552,0.0,0.0,4
1,15.86,-0.0013167,0.0,0.0,0
1,20.37,-0.0010486,0.0,0.0,0
1,14.78,-0.0013808,0.0,0.0,0
1,100.09,0.0036891,0.0,0.0,3
0,61.31,0.0013844,61.31,0.0,4
0,16.15,-0.0012994,0.0,0.0,4
1,56.62,0.0011057,0.0,0.0,0
0,55.85,0.0010599,0.0,0.0,4
0,16.31,-0.0012899,16.31,0.0,4
0,19.63,-0.0010926,0.0,0.0,4
0,15.89,-0.0013149,0.0,0.0,4
0,17.92,-0.0011942,0.0,0.0,4
1,0.0,-0.0022592,-59.79,0.0,1
0,16.29,-0.0012911,0.0,0.0,4
1,25.79,-0.00072652,0.0,0.0,0
1,95.85,0.0034371,0.0,0.0,0
1,0.0,-0.0022592,-15.32,0.0,1
0,17.41,-0.0012245,0.0,0.0,4
0,18.15,-0.0011806,0.0,0.0,4
0,18.12,-0.0011823,0.0,0.0,4
0,19.26,-0.0011146,0.0,0.0,4
1,31.47,-0.00038896,0.0,0.0,0
0,16.55,-0.0012756,0.0,0.0,4
0,0.0,-0.0022592,0.0,-16.51,2
1,14.45,-0.0014004,0.0,0.0,0
0,79.09,0.0024411,0.0,0.0,4
0,19.69,-0.001089,0.0,0.0,4
0,59.88,0.0012994,0.0,0.0,4
0,84.27,0.0027489,0.0,0.0,4
0,16.4,-0.0012846,0.0,0.0,4
0,17.95,-0.0011924,0.0,0.0,4
0,19.81,-0.0010819,0.0,0.0,4
0,17.37,-0.0012269,0.0,0.0,4
1,15.88,-0.0013155,0.0,0.0,0
0,16.59,-0.0012733,0.0,0.0,4
0,13.78,-0.0014403,0.0,0.0,4
0,14.28,-0.0014106,0.0,0.0,4
0,18.67,-0.0011497,0.0,0.0,4
0,0.0,-0.0022592,-16.6,0.0,1
0,15.64,-0.0013297,0.0,0.0,4
1,74.65,0.0021772,74.65,0.0,0
0,16.84,-0.0012584,0.0,0.0,4
0,19.57,-0.0010962,0.0,0.0,4
0,17.1,-0.001243,0.0,0.0,4
0,62.08,0.0014302,0.0,0.0,4
0,25.83,-0.00072414,0.0,0.0,4
0,19.14,-0.0011217,0.0,0.0,4
0,15.0,-0.0013678,0.0,0.0,4
1,52.24,0.00084539,0.0,0.0,0
0,15.41,-0.0013434,0.0,0.0,4
1,38.9,5.2604e-05,0.0,0.0,0
1,15.26,-0.0013523,0.0,0.0,0
0,17.86,-0.0011978,0.0,0.0,4
0,54.99,0.0010088,0.0,54.99,4
0,15.46,-0.0013404,0.0,0.0,4
0,10.6,-0.0016293,0.0,0.0,4
0,14.49,-0.0013981,0.0,0.0,4
1,38.46,2.6455e-05,0.0,0.0,0
0,59.4,0.0012709,0.0,0.0,4
0,58.91,0.0012418,0.0,0.0,4
0,16.65,-0.0012697,0.0,0.0,4
0,16.88,-0.001256,0.0,0.0,4
0,21.04,-0.0010088,0.0,0.0,4
0,15.78,-0.0013214,0.0,0.0,4
1,152.26,0.0067895,0.0,0.0,3
0,16.7,-0.0012667,0.0,0.0,4
0,14.89,-0.0013743,0.0,0.0,4
1,0.0,-0.0022592,-15.45,0.0,1
1,14.57,-0.0013933,0.0,14.57,0
1,59.61,0.0012834,0.0,0.0,0
0,17.08,-0.0012441,0.0,0.0,4
1,17.4,-0.0012251,0.0,0.0,0
1,15.67,-0.0013279,0.0,0.0,0
1,74.05,0.0021416,0.0,74.05,0
0,17.21,-0.0012364,0.0,0.0,4
1,66.39,0.0016863,0.0,0.0,0
1,119.9,0.0048664,0.0,0.0,3
0,45.81,0.00046326,0.0,0.0,4
1,0.0,-0.0022592,0.0,-31.09,2
1,16.66,-0.0012691,0.0,0.0,0
0,15.04,-0.0013654,0.0,0.0,4
0,16.7,-0.0012667,0.0,0.0,4
0,15.38,-0.0013452,0.0,0.0,4
0,16.08,-0.0013036,0.0,0.0,4
0,76.05,0.0022604,0.0,0.0,4
1,61.56,0.0013993,0.0,0.0,0
0,60.95,0.001363,0.0,0.0,4
0,95.43,0.0034122,0.0,0.0,4
1,14.74,-0.0013832,0.0,0.0,0
1,29.44,-0.0005096,0.0,0.0,0
1,17.17,-0.0012388,0.0,0.0,0
1,0.0,-0.0022592,0.0,-13.76,2
0,16.87,-0.0012566,0.0,0.0,4
0,18.36,-0.0011681,0.0,0.0,4
0,14.41,-0.0014028,0.0,0.0,4
0,14.57,-0.0013933,0.0,0.0,4
1,17.68,-0.0012085,0.0,0.0,0
0,159.39,0.0072133,0.0,0.0,3
0,62.22,0.0014385,0.0,0.0,4
1,17.39,-0.0012257,17.39,0.0,0
0,15.91,-0.0013137,0.0,0.0,4
0,56.89,0.0011217,0.0,0.0,4
1,107.94,0.0041556,0.0,107.94,3
0,15.88,-0.0013155,0.0,0.0,4
0,17.29,-0.0012317,0.0,0.0,4
0,17.58,-0.0012144,0.0,0.0,4
0,42.81,0.00028497,0.0,0.0,4
0,17.61,-0.0012127,0.0,0.0,4
0,19.18,-0.0011193,0.0,0.0,4
0,19.03,-0.0011283,0.0,0.0,4
1,30.46,-0.00044898,0.0,0.0,0
0,15.54,-0.0013357,0.0,0.0,4
1,58.19,0.001199,0.0,0.0,0
1,174.42,0.0081065,0.0,0.0,3
1,16.94,-0.0012525,0.0,0.0,0
1,83.67,0.0027133,0.0,0.0,0
1,15.59,-0.0013327,0.0,0.0,0
1,15.88,-0.0013155,0.0,0.0,0
0,103.66,0.0039013,0.0,0.0,3
0,11.1,-0.0015995,0.0,0.0,4
0,16.28,-0.0012917,0.0,0.0,4
0,17.68,-0.0012085,0.0,0.0,4
0,16.01,-0.0013077,0.0,0.0,4
1,30.09,-0.00047097,0.0,0.0,0
0,14.43,-0.0014016,0.0,0.0,4
0,16.98,-0.0012501,0.0,0.0,4
0,18.84,-0.0011396,0.0,0.0,4
0,17.84,-0.001199,0.0,0.0,4
1,6.01,-0.001902,0.0,0.0,0
1,0.0,-0.0022592,0.0,-25.7,2
0,15.35,-0.001347,0.0,0.0,4
0,16.28,-0.0012917,0.0,0.0,4
0,18.64,-0.0011514,0.0,0.0,4
1,25.47,-0.00074553,0.0,0.0,0
0,16.42,-0.0012834,0.0,0.0,4
1,16.89,-0.0012554,0.0,16.89,0
0,0.0,-0.0022592,-94.57,0.0,1
0,16.74,-0.0012644,0.0,0.0,4
0,18.55,-0.0011568,0.0,0.0,4
0,18.47,-0.0011615,0.0,0.0,4
0,140.74,0.0061049,0.0,0.0,3
0,15.49,-0.0013386,0.0,0.0,4
1,61.2,0.0013779,0.0,0.0,0
0,18.97,-0.0011318,0.0,0.0,4
0,16.3,-0.0012905,0.0,0.0,4
0,15.14,-0.0013594,0.0,0.0,4
1,15.19,-0.0013565,0.0,0.0,0
0,17.67,-0.0012091,0.0,0.0,4
0,17.11,-0.0012424,0.0,0.0,4
0,16.43,-0.0012828,0.0,0.0,4
0,39.09,6.3896e-05,0.0,0.0,4
1,19.28,-0.0011134,0.0,0.0,0
0,87.2,0.0029231,0.0,0.0,4
1,16.63,-0.0012709,0.0,0.0,0
0,61.42,0.001391,0.0,0.0,4
1,53.23,0.00090423,0.0,0.0,0
0,17.08,-0.0012441,0.0,0.0,4
0,14.41,-0.0014028,0.0,0.0,4
0,16.76,-0.0012632,0.0,0.0,4
0,18.07,-0.0011853,0.0,18.07,4
0,17.68,-0.0012085,0.0,0.0,4
0,16.33,-0.0012887,0.0,0.0,4
1,17.0,-0.0012489,0.0,0.0,0
1,14.8,-0.0013796,0.0,0.0,0
0,17.06,-0.0012453,0.0,0.0,4
0,18.61,-0.0011532,0.0,0.0,4
0,17.71,-0.0012067,0.0,0.0,4
0,16.58,-0.0012739,0.0,0.0,4
0,19.98,-0.0010718,0.0,0.0,4
0,15.82,-0.001319,0.0,0.0,4
1,16.03,-0.0013066,0.0,0.0,0
0,19.63,-0.0010926,0.0,0.0,4
0,0.0,-0.0022592,0.0,-15.24,2
1,0.0,-0.0022592,0.0,-18.33,2
1,16.4,-0.0012846,0.0,0.0,0
1,15.86,-0.0013167,0.0,0.0,0
1,6.75,-0.0018581,0.0,0.0,0
0,21.76,-0.00096602,0.0,0.0,4
0,16.63,-0.0012709,0.0,0.0,4
0,15.09,-0.0013624,0.0,0.0,4
0,16.68,-0.0012679,0.0,0.0,4
0,63.49,0.001514,0.0,0.0,4
0,20.13,-0.0010629,0.0,0.0,4
0,15.49,-0.0013386,0.0,15.49,4
0,14.75,-0.0013826,0.0,0.0,4
0,17.35,-0.0012281,0.0,0.0,4
0,15.67,-0.0013279,0.0,0.0,4
1,62.32,0.0014444,0.0,0.0,0
0,19.09,-0.0011247,0.0,0.0,4
1,59.09,0.0012525,0.0,0.0,0
0,16.95,-0.0012519,0.0,0.0,4
0,18.2,-0.0011776,0.0,0.0,4
0,22.99,-0.00089292,0.0,0.0,4
0,15.84,-0.0013178,0.0,0.0,4
0,17.13,-0.0012412,0.0,0.0,4
0,160.98,0.0073078,0.0,0.0,3
0,15.47,-0.0013398,0.0,0.0,4
0,17.6,-0.0012132,0.0,0.0,4
0,97.62,0.0035423,0.0,0.0,4
0,16.34,-0.0012881,0.0,0.0,4
0,16.94,-0.0012525,0.0,0.0,4
1,26.16,-0.00070453,0.0,0.0,0
0,18.65,-0.0011508,0.0,0.0,4
1,13.65,-0.001448,0.0,0.0,0
0,16.42,-0.0012834,0.0,0.0,4
1,199.32,0.0095863,0.0,0.0,3
0,62.84,0.0014753,0.0,0.0,4
1,0.0,-0.0022592,-15.69,0.0,1
0,17.22,-0.0012358,0.0,0.0,4
0,158.0,0.0071307,0.0,0.0,3
0,39.87,0.00011025,0.0,0.0,4
0,44.99,0.00041453,44.99,0.0,4
1,31.29,-0.00039965,0.0,0.0,0
1,18.48,-0.0011609,0.0,0.0,0
1,57.27,0.0011443,0.0,0.0,0
0,17.25,-0.001234,0.0,0.0,4
0,0.0,-0.0022592,0.0,-18.62,2
0,15.92,-0.0013131,0.0,0.0,4
1,24.94,-0.00077703,0.0,24.94,0
1,150.62,0.0066921,0.0,0.0,3
0,18.14,-0.0011812,0.0,0.0,4
0,15.51,-0.0013375,0.0,0.0,4
1,14.99,-0.0013684,0.0,0.0,0
0,15.79,-0.0013208,0.0,0.0,4
0,59.18,0.0012578,0.0,0.0,4
0,15.57,-0.0013339,0.0,0.0,4
0,25.11,-0.00076693,0.0,0.0,4
0,16.13,-0.0013006,0.0,0.0,4
1,12.94,-0.0014902,0.0,0.0,0
0,0.0,-0.0022592,0.0,-18.6,2
0,24.93,-0.00077763,0.0,0.0,4
1,21.02,-0.00101,0.0,0.0,0
0,17.22,-0.0012358,0.0,0.0,4
0,16.08,-0.0013036,0.0,0.0,4
0,15.03,-0.001366,0.0,0.0,4
0,0.0,-0.0022592,-17.69,0.0,1
0,117.94,0.0047499,0.0,0.0,3
0,0.0,-0.0022592,-15.49,0.0,1
0,17.79,-0.001202,0.0,0.0,4
0,13.73,-0.0014432,0.0,0.0,4
0,151.21,0.0067271,0.0,0.0,3
0,14.56,-0.0013939,0.0,0.0,4
0,16.69,-0.0012673,0.0,0.0,4
0,59.61,0.0012834,0.0,0.0,4
1,57.45,0.001155,0.0,0.0,0
1,15.13,-0.00136,15.13,0.0,0
1,17.61,-0.0012127,0.0,0.0,0
0,14.41,-0.0014028,0.0,0.0,4
0,16.24,-0.0012941,0.0,0.0,4
0,61.75,0.0014106,0.0,0.0,4
0,16.67,-0.0012685,0.0,0.0,4
0,0.0,-0.0022592,-10.31,0.0,1
0,13.4,-0.0014628,0.0,0.0,4
1,18.16,-0.00118,0.0,0.0,0
0,19.32,-0.001111,0.0,0.0,4
0,113.99,0.0045152,0.0,0.0,3
1,0.0,-0.0022592,0.0,-92.91,2
0,15.76,-0.0013226,0.0,0.0,4
1,58.9,0.0012412,0.0,58.9,0
1,78.23,0.00239,0.0,0.0,0
1,67.31,0.001741,0.0,0.0,0
0,17.29,-0.0012317,0.0,0.0,4
1,16.48,-0.0012798,0.0,0.0,0
1,15.8,-0.0013202,0.0,15.8,0
0,15.79,-0.0013208,0.0,0.0,4
0,22.37,-0.00092977,0.0,0.0,4
1,16.98,-0.0012501,0.0,0.0,0
0,61.31,0.0013844,0.0,0.0,4
0,0.0,-0.0022592,0.0,-25.01,2
0,61.55,0.0013987,0.0,0.0,4
0,126.97,0.0052866,0.0,0.0,3
1,15.04,-0.0013654,0.0,0.0,0
0,90.1,0.0030954,0.0,0.0,4
0,19.88,-0.0010777,0.0,0.0,4
0,17.79,-0.001202,0.0,0.0,4
0,19.46,-0.0011027,0.0,0.0,4
0,15.13,-0.00136,0.0,0.0,4
0,61.15,0.0013749,0.0,0.0,4
0,32.82,-0.00030873,0.0,0.0,4
0,17.65,-0.0012103,0.0,0.0,4
1,16.81,-0.0012602,0.0,0.0,0
0,20.0,-0.0010706,0.0,0.0,4
0,24.29,-0.00081566,0.0,0.0,4
0,14.63,-0.0013898,0.0,0.0,4
1,15.63,-0.0013303,0.0,0.0,0
0,17.2,-0.001237,0.0,0.0,4
0,16.7,-0.0012667,0.0,0.0,4
0,16.84,-0.0012584,0.0,0.0,4
0,15.1,-0.0013618,0.0,0.0,4
1,50.62,0.00074912,0.0,50.62,0
0,24.95,-0.00077644,0.0,0.0,4
1,109.58,0.0042531,0.0,0.0,3
0,45.81,0.00046326,0.0,45.81,4
0,15.88,-0.0013155,0.0,0.0,4
0,18.38,-0.0011669,0.0,0.0,4
0,25.58,-0.000739,0.0,0.0,4
1,15.31,-0.0013493,0.0,0.0,0
0,102.81,0.0038507,0.0,0.0,3
1,61.89,0.0014189,0.0,0.0,0
1,257.23,0.013028,0.0,0.0,3
0,15.41,-0.0013434,0.0,0.0,4
0,0.0,-0.0022592,0.0,-49.67,2
0,109.31,0.004237,0.0,0.0,3
0,18.05,-0.0011865,0.0,0.0,4
0,70.32,0.0019199,0.0,0.0,4
1,15.18,-0.0013571,0.0,0.0,0
1,62.28,0.0014421,0.0,0.0,0
0,21.16,-0.0010017,0.0,0.0,4
0,15.07,-0.0013636,0.0,0.0,4
1,0.0,-0.0022592,0.0,-17.78,2
1,17.23,-0.0012352,0.0,0.0,0
0,64.58,0.0015788,0.0,0.0,4
0,16.97,-0.0012507,0.0,0.0,4
1,16.8,-0.0012608,0.0,0.0,0
1,25.16,-0.00076396,0.0,0.0,0
0,24.96,-0.00077584,0.0,0.0,4
0,16.27,-0.0012923,0.0,0.0,4
1,207.48,0.010071,0.0,0.0,3
1,48.38,0.000616,48.38,0.0,0
0,17.89,-0.001196,0.0,0.0,4
0,179.62,0.0084155,0.0,0.0,3
0,16.42,-0.0012834,0.0,0.0,4
1,18.06,-0.0011859,0.0,0.0,0
0,14.54,-0.0013951,0.0,0.0,4
1,154.44,0.0069191,0.0,0.0,3
0,17.64,-0.0012109,0.0,0.0,4
0,13.9,-0.0014331,0.0,0.0,4
1,18.49,-0.0011604,0.0,0.0,0
0,18.21,-0.001177,0.0,0.0,4
0,16.99,-0.0012495,0.0,0.0,4
0,16.87,-0.0012566,0.0,0.0,4
1,0.0,-0.0022592,0.0,-16.07,2
0,16.45,-0.0012816,0.0,0.0,4
1,0.0,-0.0022592,0.0,-35.2,2
0,17.44,-0.0012228,0.0,0.0,4
1,105.18,0.0039916,0.0,0.0,3
1,78.43,0.0024019,0.0,0.0,0
1,17.41,-0.0012245,0.0,0.0,0
0,145.69,0.0063991,0.0,0.0,3
0,15.09,-0.0013624,0.0,0.0,4
0,15.97,-0.0013101,0.0,0.0,4
0,19.26,-0.0011146,0.0,0.0,4
1,50.65,0.0007509,0.0,0.0,0
0,14.54,-0.0013951,0.0,0.0,4
1,49.9,0.00070633,0.0,0.0,0
0,16.37,-0.0012863,0.0,0.0,4
0,14.86,-0.0013761,0.0,0.0,4
0,14.05,-0.0014242,0.0,0.0,4
0,17.8,-0.0012014,0.0,0.0,4
0,110.36,0.0042994,0.0,0.0,3
0,15.31,-0.0013493,0.0,0.0,4
0,115.76,0.0046204,0.0,0.0,3
1,13.89,-0.0014337,0.0,0.0,0
1,32.71,-0.00031526,0.0,0.0,0
0,168.93,0.0077802,0.0,0.0,3
0,42.42,0.0002618,0.0,0.0,4
0,19.04,-0.0011277,0.0,0.0,4
0,15.04,-0.0013654,0.0,0.0,4
0,15.49,-0.0013386,0.0,0.0,4
0,16.23,-0.0012947,0.0,0.0,4
0,17.92,-0.0011942,0.0,0.0,4
0,17.25,-0.001234,0.0,0.0,4
1,86.12,0.0028589,0.0,0.0,0
1,81.64,0.0025926,0.0,0.0,0
0,15.97,-0.0013101,0.0,0.0,4
1,15.73,-0.0013244,0.0,0.0,0
0,75.57,0.0022319,0.0,0.0,4
1,17.32,-0.0012299,0.0,0.0,0
0,16.8,-0.0012608,0.0,0.0,4
1,16.63,-0.0012709,0.0,16.63,0
0,15.88,-0.0013155,0.0,0.0,4
0,17.18,-0.0012382,0.0,0.0,4
1,14.23,-0.0014135,0.0,0.0,0
0,17.31,-0.0012305,0.0,0.0,4
0,17.42,-0.0012239,0.0,0.0,4
0,16.96,-0.0012513,0.0,0.0,4
0,37.7,-1.8711e-05,0.0,0.0,4
0,18.34,-0.0011693,0.0,0.0,4
1,126.77,0.0052747,0.0,0.0,3
0,13.94,-0.0014308,0.0,0.0,4
1,51.13,0.00077943,0.0,0.0,0
