Occupancy,P(t),Norm_P(t),P(t)-P(t+1),P(t)-P(t-1),label
0,63.24,0.0014991,0.0,0.0,4
0,0.0,-0.0022592,-17.03,0.0,1
0,17.77,-0.0012031,0.0,0.0,4
1,19.33,-0.0011104,0.0,0.0,0
0,0.0,-0.0022592,0.0,-76.48,2
1,25.9,-0.00071998,0.0,0.0,0
0,15.49,-0.0013386,0.0,0.0,4
0,18.15,-0.0011806,0.0,0.0,4
1,16.39,-0.0012852,0.0,0.0,0
0,67.94,0.0017784,67.94,0.0,4
0,0.0,-0.0022592,0.0,-18.04,2
1,31.7,-0.00037529,0.0,0.0,0
1,37.37,-3.8323e-05,0.0,0.0,0
0,57.25,0.0011431,57.25,0.0,4
0,18.06,-0.0011859,0.0,0.0,4
1,59.6,0.0012828,0.0,0.0,0
1,0.0,-0.0022592,-17.91,0.0,1
0,16.23,-0.0012947,0.0,0.0,4
1,16.11,-0.0013018,0.0,0.0,0
0,17.05,-0.0012459,0.0,0.0,4
0,16.1,-0.0013024,0.0,0.0,4
0,16.75,-0.0012638,0.0,0.0,4
0,24.96,-0.00077584,0.0,0.0,4
0,0.0,-0.0022592,-14.38,0.0,1
0,14.76,-0.001382,0.0,0.0,4
0,18.07,-0.0011853,0.0,0.0,4
0,16.48,-0.0012798,0.0,0.0,4
0,59.94,0.001303,0.0,0.0,4
0,17.05,-0.0012459,0.0,0.0,4
0,14.35,-0.0014064,0.0,0.0,4
0,164.01,0.0074878,0.0,0.0,3
0,39.95,0.00011501,0.0,0.0,4
0,25.74,-0.00072949,0.0,0.0,4
1,55.23,0.0010231,0.0,0.0,0
0,15.3,-0.0013499,0.0,0.0,4
1,26.13,-0.00070631,0.0,0.0,0
0,19.33,-0.0011104,0.0,0.0,4
0,18.49,-0.0011604,0.0,0.0,4
0,18.09,-0.0011841,0.0,0.0,4
0,15.26,-0.0013523,0.0,15.26,4
0,20.3,-0.0010528,0.0,0.0,4
0,25.52,-0.00074256,0.0,0.0,4
1,25.28,-0.00075683,0.0,0.0,0
1,17.35,-0.0012281,0.0,0.0,0
0,17.57,-0.001215,0.0,0.0,4
0,60.09,0.0013119,0.0,0.0,4
0,14.93,-0.0013719,0.0,0.0,4
0,17.34,-0.0012287,0.0,0.0,4
0,32.88,-0.00030516,0.0,0.0,4
0,18.03,-0.0011877,0.0,0.0,4
0,60.03,0.0013084,0.0,0.0,4
0,17.35,-0.0012281,0.0,0.0,4
0,17.76,-0.0012037,17.76,0.0,4
0,15.13,-0.00136,15.13,0.0,4
1,26.44,-0.00068789,0.0,0.0,0
0,59.19,0.0012584,0.0,0.0,4
0,0.0,-0.0022592,-16.69,0.0,1
0,30.01,-0.00047572,0.0,0.0,4
1,87.73,0.0029546,0.0,0.0,0
0,61.53,0.0013975,0.0,0.0,4
0,15.66,-0.0013285,0.0,0.0,4
0,15.36,-0.0013464,0.0,15.36,4
0,17.28,-0.0012323,0.0,0.0,4
0,16.78,-0.001262,0.0,0.0,4
0,15.66,-0.0013285,0.0,0.0,4
0,14.96,-0.0013701,0.0,0.0,4
0,13.32,-0.0014676,0.0,0.0,4
1,66.94,0.001719,0.0,0.0,0
0,15.31,-0.0013493,0.0,0.0,4
0,53.93,0.00094583,0.0,0.0,4
0,16.4,-0.0012846,0.0,16.4,4
0,16.72,-0.0012655,0.0,0.0,4
1,26.43,-0.00068848,0.0,0.0,0
0,17.58,-0.0012144,0.0,17.58,4
0,58.44,0.0012139,58.44,0.0,4
0,15.89,-0.0013149,0.0,0.0,4
0,58.96,0.0012448,0.0,0.0,4
0,44.11,0.00036223,0.0,0.0,4
0,16.36,-0.0012869,0.0,0.0,4
0,16.31,-0.0012899,0.0,0.0,4
0,0.0,-0.0022592,0.0,-41.73,2
1,87.67,0.002951,0.0,0.0,0
0,17.58,-0.0012144,0.0,0.0,4
1,0.0,-0.0022592,-17.65,0.0,1
0,41.83,0.00022673,0.0,0.0,4
1,17.85,-0.0011984,0.0,17.85,0
1,117.29,0.0047113,0.0,0.0,3
1,216.22,0.010591,0.0,0.0,3
0,80.29,0.0025124,0.0,80.29,4
0,15.35,-0.001347,0.0,0.0,4
0,16.85,-0.0012578,0.0,0.0,4
0,0.0,-0.0022592,0.0,-15.1,2
1,15.39,-0.0013446,0.0,0.0,0
1,25.24,-0.0007592,0.0,0.0,0
1,0.0,-0.0022592,-59.8,0.0,1
1,14.54,-0.0013951,0.0,0.0,0
0,21.84,-0.00096126,0.0,0.0,4
0,0.0,-0.0022592,0.0,-16.64,2
0,18.6,-0.0011538,0.0,0.0,4
0,16.26,-0.0012929,16.26,0.0,4
0,25.58,-0.000739,0.0,0.0,4
0,15.96,-0.0013107,0.0,0.0,4
1,16.17,-0.0012982,0.0,0.0,0
0,59.39,0.0012703,0.0,0.0,4
0,60.09,0.0013119,0.0,0.0,4
0,16.01,-0.0013077,0.0,0.0,4
0,18.05,-0.0011865,0.0,0.0,4
0,0.0,-0.0022592,0.0,-17.65,2
1,192.09,0.0091566,0.0,0.0,3
0,16.2,-0.0012964,0.0,0.0,4
0,57.88,0.0011806,0.0,0.0,4
1,0.0,-0.0022592,0.0,-231.63,2
0,16.45,-0.0012816,0.0,0.0,4
0,18.11,-0.0011829,0.0,0.0,4
1,189.54,0.0090051,0.0,0.0,3
0,16.57,-0.0012745,0.0,0.0,4
0,38.03,9.0042e-07,0.0,0.0,4
1,38.23,1.2786e-05,0.0,0.0,0
0,15.43,-0.0013422,0.0,0.0,4
0,16.49,-0.0012792,0.0,0.0,4
0,173.58,0.0080566,0.0,0.0,3
0,16.58,-0.0012739,0.0,0.0,4
0,59.51,0.0012774,0.0,0.0,4
1,48.79,0.00064036,0.0,0.0,0
0,16.49,-0.0012792,0.0,0.0,4
1,18.99,-0.0011306,0.0,0.0,0
0,19.56,-0.0010968,0.0,0.0,4
0,17.08,-0.0012441,0.0,0.0,4
0,17.82,-0.0012002,0.0,0.0,4
0,18.53,-0.001158,0.0,0.0,4
0,14.57,-0.0013933,0.0,0.0,4
0,79.31,0.0024542,0.0,0.0,4
0,17.28,-0.0012323,0.0,0.0,4
0,0.0,-0.0022592,-19.39,0.0,1
0,16.18,-0.0012976,0.0,0.0,4
0,14.97,-0.0013695,0.0,0.0,4
0,14.24,-0.0014129,14.24,0.0,4
0,16.73,-0.0012649,16.73,0.0,4
0,15.97,-0.0013101,0.0,0.0,4
0,26.32,-0.00069502,0.0,0.0,4
0,16.9,-0.0012548,0.0,0.0,4
0,17.32,-0.0012299,0.0,0.0,4
0,0.0,-0.0022592,-14.82,0.0,1
0,0.0,-0.0022592,-17.66,0.0,1
0,18.49,-0.0011604,0.0,0.0,4
1,16.96,-0.0012513,0.0,0.0,0
0,17.34,-0.0012287,0.0,0.0,4
0,25.16,-0.00076396,0.0,0.0,4
1,15.33,-0.0013482,0.0,0.0,0
0,24.59,-0.00079783,0.0,0.0,4
0,17.16,-0.0012394,0.0,0.0,4
0,16.44,-0.0012822,0.0,0.0,4
0,60.96,0.0013636,0.0,0.0,4
0,18.01,-0.0011889,0.0,0.0,4
1,15.09,-0.0013624,0.0,0.0,0
0,18.56,-0.0011562,0.0,0.0,4
0,16.59,-0.0012733,0.0,0.0,4
0,17.31,-0.0012305,0.0,0.0,4
0,13.13,-0.0014789,0.0,0.0,4
1,14.58,-0.0013927,0.0,0.0,0
1,0.0,-0.0022592,0.0,-16.02,2
0,46.5,0.00050427,0.0,0.0,4
0,16.76,-0.0012632,0.0,0.0,4
0,19.07,-0.0011259,0.0,0.0,4
0,54.96,0.001007,0.0,0.0,4
1,20.17,-0.0010605,0.0,0.0,0
0,15.59,-0.0013327,0.0,0.0,4
1,17.08,-0.0012441,0.0,0.0,0
1,20.46,-0.0010433,0.0,0.0,0
1,17.71,-0.0012067,0.0,0.0,0
0,16.45,-0.0012816,16.45,0.0,4
1,15.61,-0.0013315,0.0,0.0,0
1,0.0,-0.0022592,0.0,-11.57,2
0,16.08,-0.0013036,0.0,0.0,4
0,65.15,0.0016126,0.0,0.0,4
1,18.57,-0.0011556,0.0,0.0,0
0,11.52,-0.0015746,0.0,0.0,4
1,26.67,-0.00067422,0.0,0.0,0
0,18.85,-0.001139,0.0,0.0,4
1,15.27,-0.0013517,0.0,0.0,0
0,17.76,-0.0012037,0.0,0.0,4
0,15.1,-0.0013618,0.0,0.0,4
0,17.4,-0.0012251,0.0,0.0,4
0,18.69,-0.0011485,0.0,0.0,4
0,0.0,-0.0022592,0.0,-18.8,2
1,19.16,-0.0011205,0.0,0.0,0
1,18.79,-0.0011425,0.0,0.0,0
0,0.0,-0.0022592,0.0,-16.56,2
1,16.23,-0.0012947,0.0,0.0,0
1,16.04,-0.001306,0.0,0.0,0
1,29.4,-0.00051198,0.0,0.0,0
1,16.4,-0.0012846,0.0,0.0,0
1,61.76,0.0014112,0.0,61.76,0
0,17.55,-0.0012162,0.0,0.0,4
0,33.16,-0.00028852,0.0,0.0,4
1,15.34,-0.0013476,0.0,0.0,0
0,15.49,-0.0013386,0.0,0.0,4
0,16.87,-0.0012566,0.0,0.0,4
1,14.2,-0.0014153,0.0,0.0,0
0,19.55,-0.0010974,0.0,19.55,4
1,17.14,-0.0012406,0.0,0.0,0
0,17.92,-0.0011942,0.0,0.0,4
0,17.48,-0.0012204,0.0,0.0,4
1,0.0,-0.0022592,0.0,-26.64,2
0,25.73,-0.00073008,0.0,0.0,4
0,75.01,0.0021986,0.0,0.0,4
1,27.12,-0.00064748,0.0,0.0,0
0,16.05,-0.0013054,0.0,0.0,4
0,0.0,-0.0022592,0.0,-15.91,2
0,0.0,-0.0022592,0.0,-19.47,2
0,17.03,-0.0012471,0.0,0.0,4
1,62.25,0.0014403,0.0,0.0,0
1,31.27,-0.00040084,0.0,0.0,0
1,27.15,-0.00064569,0.0,0.0,0
0,13.87,-0.0014349,0.0,0.0,4
1,188.72,0.0089563,0.0,0.0,3
0,18.93,-0.0011342,0.0,0.0,4
0,26.69,-0.00067303,0.0,0.0,4
0,18.59,-0.0011544,0.0,0.0,4
1,14.51,-0.0013969,0.0,0.0,0
0,13.4,-0.0014628,0.0,0.0,4
0,0.0,-0.0022592,0.0,-38.54,2
0,15.37,-0.0013458,0.0,0.0,4
0,16.12,-0.0013012,0.0,0.0,4
0,57.67,0.0011681,0.0,0.0,4
1,19.93,-0.0010748,0.0,0.0,0
1,17.06,-0.0012453,0.0,0.0,0
0,13.85,-0.0014361,0.0,0.0,4
0,15.93,-0.0013125,0.0,0.0,4
0,19.2,-0.0011182,0.0,0.0,4
1,108.22,0.0041723,0.0,0.0,3
0,154.39,0.0069161,0.0,0.0,3
0,15.49,-0.0013386,0.0,0.0,4
0,16.83,-0.001259,0.0,0.0,4
0,16.19,-0.001297,0.0,0.0,4
0,21.86,-0.00096008,0.0,0.0,4
0,17.8,-0.0012014,0.0,17.8,4
0,15.78,-0.0013214,0.0,0.0,4
0,17.08,-0.0012441,0.0,0.0,4
0,47.15,0.0005429,0.0,0.0,4
1,61.03,0.0013678,0.0,0.0,0
0,56.27,0.0010849,0.0,0.0,4
1,86.58,0.0028862,0.0,0.0,0
1,15.59,-0.0013327,0.0,0.0,0
1,19.56,-0.0010968,0.0,0.0,0
1,11.89,-0.0015526,0.0,0.0,0
0,56.24,0.0010831,0.0,0.0,4
0,17.35,-0.0012281,0.0,17.35,4
0,0.0,-0.0022592,0.0,-16.23,2
0,14.39,-0.001404,0.0,0.0,4
0,16.88,-0.001256,0.0,0.0,4
1,16.1,-0.0013024,0.0,0.0,0
1,14.9,-0.0013737,0.0,0.0,0
0,17.03,-0.0012471,0.0,0.0,4
0,125.89,0.0052224,0.0,125.89,3
0,19.09,-0.0011247,0.0,0.0,4
0,61.16,0.0013755,0.0,0.0,4
0,19.34,-0.0011098,0.0,0.0,4
1,15.1,-0.0013618,0.0,0.0,0
0,10.89,-0.001612,0.0,10.89,4
0,10.05,-0.0016619,0.0,0.0,4
1,14.49,-0.0013981,0.0,0.0,0
1,28.53,-0.00056368,0.0,0.0,0
0,15.66,-0.0013285,0.0,0.0,4
1,61.51,0.0013963,0.0,0.0,0
1,16.82,-0.0012596,0.0,0.0,0
1,15.48,-0.0013392,15.48,0.0,0
1,17.94,-0.001193,0.0,0.0,0
1,17.21,-0.0012364,0.0,0.0,0
0,13.92,-0.0014319,0.0,0.0,4
0,17.65,-0.0012103,0.0,0.0,4
0,205.97,0.0099815,0.0,0.0,3
0,18.07,-0.0011853,0.0,0.0,4
0,44.8,0.00040324,0.0,0.0,4
0,17.1,-0.001243,0.0,0.0,4
1,15.26,-0.0013523,0.0,0.0,0
0,17.37,-0.0012269,0.0,0.0,4
1,83.1,0.0026794,0.0,83.1,0
0,18.48,-0.0011609,0.0,0.0,4
1,13.18,-0.0014759,0.0,0.0,0
1,30.16,-0.00046681,0.0,0.0,0
1,60.07,0.0013107,0.0,0.0,0
0,58.79,0.0012347,0.0,0.0,4
1,0.0,-0.0022592,0.0,-23.86,2
0,0.0,-0.0022592,0.0,-16.36,2
0,67.34,0.0017428,0.0,0.0,4
0,17.09,-0.0012436,0.0,0.0,4
0,113.23,0.00447,0.0,0.0,3
0,19.47,-0.0011021,0.0,0.0,4
0,62.1,0.0014314,0.0,0.0,4
0,67.98,0.0017808,0.0,0.0,4
0,17.31,-0.0012305,0.0,0.0,4
0,16.68,-0.0012679,0.0,0.0,4
0,11.53,-0.001574,0.0,0.0,4
1,14.03,-0.0014254,0.0,0.0,0
0,24.82,-0.00078416,0.0,0.0,4
0,16.34,-0.0012881,0.0,16.34,4
0,98.49,0.003594,0.0,0.0,4
1,16.91,-0.0012543,0.0,0.0,0
0,16.7,-0.0012667,0.0,0.0,4
0,157.78,0.0071176,0.0,0.0,3
0,15.62,-0.0013309,0.0,0.0,4
0,40.32,0.00013699,0.0,0.0,4
1,26.5,-0.00068432,0.0,0.0,0
0,15.69,-0.0013268,0.0,0.0,4
0,18.04,-0.0011871,0.0,0.0,4
0,0.0,-0.0022592,0.0,-100.41,2
0,0.0,-0.0022592,-15.31,0.0,1
0,19.94,-0.0010742,0.0,0.0,4
0,0.0,-0.0022592,-16.2,0.0,1
0,15.44,-0.0013416,0.0,0.0,4
0,51.73,0.00081509,0.0,0.0,4
0,15.0,-0.0013678,0.0,0.0,4
1,17.83,-0.0011996,0.0,0.0,0
1,0.0,-0.0022592,-61.76,0.0,1
1,97.13,0.0035132,0.0,0.0,0
0,26.3,-0.00069621,0.0,0.0,4
1,53.0,0.00089056,0.0,0.0,0
0,61.79,0.0014129,0.0,0.0,4
1,31.81,-0.00036875,0.0,0.0,0
1,0.0,-0.0022592,-19.21,0.0,1
1,16.74,-0.0012644,0.0,0.0,0
0,18.56,-0.0011562,0.0,0.0,4
1,15.75,-0.0013232,0.0,0.0,0
0,128.91,0.0054019,0.0,0.0,3
1,12.33,-0.0015264,0.0,0.0,0
0,16.2,-0.0012964,0.0,0.0,4
0,16.26,-0.0012929,0.0,0.0,4
1,25.06,-0.0007699,0.0,0.0,0
1,17.12,-0.0012418,0.0,0.0,0
0,45.12,0.00042226,0.0,0.0,4
0,15.42,-0.0013428,0.0,0.0,4
0,16.34,-0.0012881,0.0,0.0,4
0,19.09,-0.0011247,0.0,0.0,4
0,58.5,0.0012174,0.0,0.0,4
0,18.47,-0.0011615,0.0,0.0,4
1,17.32,-0.0012299,0.0,17.32,0
0,59.69,0.0012881,0.0,0.0,4
0,61.68,0.0014064,0.0,0.0,4
0,16.02,-0.0013071,0.0,0.0,4
0,62.03,0.0014272,0.0,0.0,4
0,177.59,0.0082949,0.0,0.0,3
0,18.55,-0.0011568,0.0,0.0,4
0,18.95,-0.001133,0.0,0.0,4
0,20.48,-0.0010421,0.0,0.0,4
0,13.79,-0.0014397,0.0,0.0,4
0,16.53,-0.0012768,0.0,0.0,4
0,21.34,-0.00099098,0.0,0.0,4
0,16.29,-0.0012911,0.0,16.29,4
0,15.85,-0.0013172,0.0,0.0,4
0,16.21,-0.0012959,0.0,0.0,4
1,19.76,-0.0010849,0.0,0.0,0
0,25.29,-0.00075623,0.0,0.0,4
0,0.0,-0.0022592,-17.76,0.0,1
0,17.22,-0.0012358,0.0,0.0,4
0,16.42,-0.0012834,0.0,0.0,4
0,51.75,0.00081627,0.0,51.75,4
0,18.29,-0.0011722,0.0,0.0,4
0,0.0,-0.0022592,0.0,-17.04,2
1,18.74,-0.0011455,0.0,0.0,0
1,59.63,0.0012846,0.0,0.0,0
1,25.59,-0.0007384,0.0,0.0,0
0,61.07,0.0013702,0.0,0.0,4
0,16.86,-0.0012572,0.0,0.0,4
0,0.0,-0.0022592,-18.12,0.0,1
0,19.08,-0.0011253,0.0,0.0,4
0,16.22,-0.0012953,0.0,0.0,4
0,17.62,-0.0012121,0.0,0.0,4
0,16.25,-0.0012935,0.0,0.0,4
0,13.45,-0.0014599,0.0,0.0,4
0,14.78,-0.0013808,0.0,0.0,4
0,17.52,-0.001218,0.0,0.0,4
1,17.09,-0.0012436,0.0,0.0,0
0,18.33,-0.0011699,0.0,0.0,4
1,16.63,-0.0012709,0.0,0.0,0
0,251.32,0.012677,0.0,0.0,3
0,16.24,-0.0012941,0.0,0.0,4
0,15.78,-0.0013214,0.0,0.0,4
1,29.76,-0.00049058,29.76,0.0,0
1,14.38,-0.0014046,0.0,0.0,0
0,17.18,-0.0012382,0.0,0.0,4
1,61.64,0.001404,0.0,0.0,0
0,17.75,-0.0012043,0.0,0.0,4
0,20.51,-0.0010403,0.0,0.0,4
0,17.25,-0.001234,0.0,0.0,4
0,19.9,-0.0010766,0.0,0.0,4
0,58.97,0.0012454,0.0,0.0,4
0,42.9,0.00029032,0.0,0.0,4
1,153.14,0.0068418,153.14,0.0,3
1,32.81,-0.00030932,0.0,0.0,0
0,17.99,-0.0011901,0.0,0.0,4
